variant,mean_verify,std_verify,mean_artifacts_size,std_artifacts_size
Dilithium2,3.5407445152271855,0.06561218400253102,322889.24345989816,5944.115001204901
Dilithium3,5.55201140191591,0.10277239324276004,438865.155735958,8065.736744779666
Dilithium5,8.592584045969463,0.16238745052782547,612380.3670638613,11486.597788924943
Falcon-1024,11.844294080978523,0.2218212588307653,170365.57702923965,3159.034002551701
Falcon-512,6.336092971689478,0.1193617090190758,87842.5579366375,1637.4972402734643
Falcon-padded-1024,11.799523043266033,0.2197129749830813,171764.9636933834,3162.6871415359833
Falcon-padded-512,6.322430862562739,0.1150327906413333,89346.82002145839,1616.281662368897
MAYO-2,3.237843569558661,0.05968664796692892,29236.82750907958,445.52471172247823
MAYO-3,11.255077435350541,0.2099489260118239,79214.37934401119,1434.4111391688455
MAYO-5,22.485898389909718,0.4158426907545535,116169.36524971349,2063.4206900633794
ML-DSA-44,3.5329071074537093,0.0672812428462397,322456.8134195437,6106.704792106863
ML-DSA-65,5.562587091867761,0.10304904304707274,441323.0796641762,8120.673164568952
ML-DSA-87,8.619744059438915,0.16833435969399985,616273.3122131254,11979.88366639529
P-256,10.550268189712993,0.19661543655741698,9454.066543847164,175.01593137943414
P-384,60.44507589452801,1.1578169134772107,13718.825191696505,262.0789891068581
P-521,68.47997525932271,1.243848934966431,18460.159704582977,334.3334715469704
SPHINCS+-SHA2-128f-simple,80.98210476836609,1.5451801940325682,2270517.168334353,43302.96836222291
SPHINCS+-SHA2-128s-simple,32.6982679414894,0.6114101845179104,1043450.543448209,19515.636992182262
SPHINCS+-SHA2-192f-simple,114.40706917021566,2.2148205448715146,4734246.666322605,91718.75347076
SPHINCS+-SHA2-192s-simple,48.042107105856495,0.8950590942572639,2153422.428868238,40098.65392790874
SPHINCS+-SHA2-256f-simple,117.49728307342515,2.1455633239488696,6625679.8164475495,121044.5791699465
SPHINCS+-SHA2-256s-simple,66.40310446186014,1.2151806202575555,3959905.208814126,72385.7891246328
SPHINCS+-SHAKE-128f-simple,124.97132714146343,2.359592954716689,2270038.7241043327,42857.91531830952
SPHINCS+-SHAKE-128s-simple,47.11643512540254,0.8934081769342306,1043985.8201471518,19770.92367798597
SPHINCS+-SHAKE-192f-simple,178.22582033605497,3.34405619749788,4733697.182925867,88727.9508979024
SPHINCS+-SHAKE-192s-simple,66.76404766335554,1.2198710439826455,2154461.5106429867,39371.22285802184
SPHINCS+-SHAKE-256f-simple,178.88407396145485,3.272192912719118,6616605.39407402,120997.98045693654
SPHINCS+-SHAKE-256s-simple,93.77745734134938,1.814526431395854,3953197.894330294,76468.18031475056
cross-rsdp-128-balanced,60.26129962750066,1.1310613205022453,1714211.2224083862,32230.368379076506
cross-rsdp-128-fast,33.41125100219152,0.6124507626526968,2545167.507681859,46650.800779694146
cross-rsdp-128-small,228.59970152780423,4.540053548150547,1338406.0233114606,26585.2423706015
cross-rsdp-192-balanced,134.43380631815347,2.586848698320042,3748186.429194217,72168.35257095328
cross-rsdp-192-fast,74.84138051306039,1.36851054418676,5675143.965624942,103939.92277854923
cross-rsdp-192-small,319.55369111492183,6.222309885225719,3136725.0755025097,61058.4980678797
cross-rsdp-256-balanced,222.58170525309066,3.9342451220151777,6777573.517831614,119800.98804004557
cross-rsdp-256-fast,132.2511498849608,2.474329923990649,10133132.19802273,189411.1670257281
cross-rsdp-256-small,426.0659185558587,7.947775961738189,5787307.732866604,107939.54470312304
cross-rsdpg-128-balanced,42.76478245812904,0.8015357336252523,1225862.5845959682,22966.171880669095
cross-rsdpg-128-fast,23.1523023541248,0.45499940519850773,1655347.7680319657,32549.378800897764
cross-rsdpg-128-small,150.5555574714502,2.8454296450135246,1056446.9916495427,19971.827339203202
cross-rsdpg-192-balanced,61.45177386699566,1.1527158159577953,3106679.5693139066,58225.83609762376
cross-rsdpg-192-fast,52.81638606435991,1.006930300406455,3638454.5029514604,69278.9905699786
cross-rsdpg-192-small,223.79547701491677,4.132039522316139,2414362.770196015,44541.4578901497
cross-rsdpg-256-balanced,106.9144568279425,2.0552335632822336,5328510.35644001,102369.08704966652
cross-rsdpg-256-fast,89.66935597505494,1.7159016333787889,6499512.713167486,124342.45840652032
cross-rsdpg-256-small,291.022826488097,5.264297480587635,4351494.323733688,78758.480335634
