variant,verify,artifacts_size
P-256,137.90138870762044,123174.99675746757
P-256,139.66924132860922,124794.27861692768
P-256,140.14342158822032,125271.39563820606
P-256,136.0947573683171,121516.51876195987
P-256,140.46020089825032,125358.9868938201
P-256,140.24146874831456,125237.4509648859
P-256,137.3205613734064,122680.57994297343
P-256,140.77547219828867,125747.758163746
P-256,137.1962956701424,122525.879007556
P-256,137.35091447905782,122670.29618215638
P-256,132.60025478615066,118492.85113430432
P-256,136.96905135367433,122331.24644546589
P-256,140.11055624262107,125176.5759473349
P-256,138.63226283700587,123906.64324119016
P-256,136.50981224730646,121999.66676896342
P-256,136.72624142309306,122127.87327608315
P-256,138.69039974362767,123901.75323143094
P-256,137.00505062690908,122410.68000046142
P-256,141.8989339222725,126757.15493463053
P-256,140.08271274590825,125211.24424902172
P-256,139.92326829478264,125060.28784580549
P-256,137.61109643685026,122877.70127819949
P-256,139.97400822701874,125037.72478348325
P-256,137.96535162990278,123336.04321001082
P-256,134.85051114827044,120400.56834760463
P-256,138.25596584580313,123520.53439799491
P-256,135.49132321295653,121009.7998799404
P-256,134.80809516567342,120435.38188769577
P-256,139.22742180531276,124480.10527275037
P-256,136.39568932260119,121848.49142200338
P-256,139.53065980100098,124662.11600546987
P-256,137.84405455427952,123283.63256304504
P-256,139.35458446144116,124583.81164596265
P-256,140.23073880398053,125219.33275760466
P-256,135.50596667495063,121057.37408473562
P-256,139.4442955721255,124626.65510917202
P-256,139.61402997593945,124770.08884556509
P-256,138.64018045224415,123802.64840619353
P-256,136.8031555926762,122112.21775376478
P-256,140.09077096615192,125165.66712491403
P-256,137.6586043504746,123066.2764043022
P-256,136.054869724305,121499.60856100594
P-256,135.2623966097435,120798.88417961901
P-256,134.75546815015494,120456.32174605237
P-256,139.54140091257167,124729.3895471657
P-256,138.96163344332842,124277.43485369736
P-256,132.91170875922657,118715.0291887765
P-256,140.9488052011026,125968.05132773942
P-256,135.71910194246723,121193.37082370793
P-256,138.19957030401238,123430.90426725078
P-256,139.98462547303183,125231.58063329654
P-256,140.8128040414476,125811.38793223826
P-256,137.44974544698874,122841.659673975
P-256,139.3604576311678,124453.7687073261
P-256,135.56683164072277,121088.31271107444
P-256,141.4674148864971,126254.59981171234
P-256,140.05168727800245,125104.57209347645
P-256,138.90854611155885,124183.63688770216
P-256,139.71037999368414,124826.45588754446
P-256,134.17492830769507,119789.8373880863
P-256,125.01988710461703,111538.30342953603
P-256,137.85951546472006,123109.24419874232
P-256,140.09813616856368,125059.41090678367
P-256,136.07125584484146,121583.7436966104
P-256,139.96455716788958,125023.61646651191
P-256,138.93641537335344,124119.31128999274
P-256,132.95134989636531,118755.75715873792
P-256,139.12822567944062,124394.35897828263
P-256,135.8579273443411,121279.47249226576
P-256,137.428634181145,122696.31981776597
P-256,140.37012701690801,125385.27997971933
P-256,139.43905480711342,124538.94846684842
P-256,134.7810122029978,120266.17448392854
P-256,137.5667097381681,122842.19001353157
P-256,140.23063917303264,125194.8035711435
P-256,129.19859458404983,115356.77436893979
P-256,139.04586414605333,124190.0312001466
P-256,137.55451948569907,122903.03078264218
P-256,136.65963398426103,122138.2850284736
P-256,139.0320987654727,124122.68926300596
P-256,139.59685795163242,124716.18812327283
P-256,138.16829248889138,123427.38288029237
P-256,133.25898318962078,119037.13096470675
P-256,133.5869326438959,119307.6906062867
P-256,137.89315607238595,123147.87476660604
P-256,136.66769301615966,122038.65537877026
P-256,136.73184302952663,122199.83593721675
P-256,140.05770775972522,125077.47486488149
P-256,140.1135813244774,125100.73347587748
P-256,132.3871866588057,118121.7694636315
P-256,132.49090205503023,118447.59971039672
P-256,131.37351013857005,117422.40789611118
P-256,135.3733354929462,120964.64836572454
P-256,140.61479222711353,125605.45829439069
P-256,139.85514285611373,124901.05451648729
P-256,139.79574989700575,124901.03417519941
P-256,138.4270247441806,123689.01977941266
P-256,130.29621408248556,116447.6203876699
P-256,135.01697902798838,120538.1017142951
P-256,136.8800127068156,122158.65604217681
P-256,135.55809116200612,121153.11521745936
P-256,138.54538490573538,123782.25779096127
P-256,138.35018798410525,123674.29896261443
P-256,140.98790260135078,125953.71858906317
P-256,139.2897771087512,124471.97778629426
P-256,138.33270065865494,123479.67904661746
P-256,137.04902998049002,122319.2918912614
P-256,140.22922804885397,125413.53258059837
P-256,134.62608717367544,120302.76612696609
P-256,138.77374604070812,123911.84833295085
P-256,136.6875387414276,122022.89929818646
P-256,135.70638809913135,121084.96719533416
P-256,137.53827717111153,122868.72382177025
P-256,136.0439849878201,121585.46768599606
P-256,139.44423654395032,124586.48308176761
P-256,135.9289954908139,121481.83888165763
P-256,139.05002852104238,124112.12300180372
P-256,138.4721188016875,123686.33554035866
P-256,141.98848564192727,126762.82271849709
P-256,135.94919747970056,121395.6299961148
P-256,139.45134862423976,124567.30395138249
P-256,139.6233683822478,124809.38426558727
P-256,138.00150731522712,123269.52918600586
P-256,138.28495611953701,123552.3627932715
P-256,137.2356056865787,122622.71681420959
P-256,139.28513224342225,124465.05182880792
P-256,139.83364673901417,124976.95193675805
P-256,138.5248016550762,123707.22260948516
P-256,135.01011505212577,120569.66011908428
P-256,137.9772426987672,123194.32613524813
P-256,138.2334520695589,123473.95859863819
P-256,138.29926455861178,123519.08295242162
P-256,135.59939456012526,121184.51581768287
P-256,136.3791035946055,121701.26705066697
P-256,135.41024296621916,120960.55228588494
P-256,135.68291884911153,121326.75378626268
P-256,138.2975937768794,123581.9333731985
P-256,139.23691145116942,124405.94476983984
P-256,135.14437648421665,120661.3204532669
P-256,139.37078848867438,124615.34328380774
P-256,135.41909886554964,121021.78847031078
P-256,138.13912925370607,123467.000286436
P-256,138.47100920689465,123696.95322788025
P-256,138.9258820633869,123939.00681403362
P-256,139.27934978632126,124373.72153799963
P-256,138.62139804292977,123804.92641155365
P-256,140.0326165776979,125069.60103186946
P-256,139.10549978572035,124246.19553981218
P-256,136.15066847600795,121609.4198093534
P-256,136.8813868839104,122344.72014888529
P-256,139.23328695095307,124299.16798401863
P-256,135.72943361421304,121134.91980227455
P-256,136.1630393738665,121767.805599045
P-256,137.71580909130935,123060.09965113027
P-256,137.5684794891202,122930.81331438031
P-256,136.75463972236915,122218.45607349066
P-256,136.5834129439871,121968.82538130721
P-256,136.11330963212816,121510.03022067949
P-256,127.30006445960034,113670.16725563702
P-256,135.84568482604672,121239.69407727101
P-256,139.7523936692075,124749.78142031674
P-256,139.75307370308178,124791.69738789769
P-256,136.579080229773,122088.57271970887
P-256,136.05024592349767,121508.24774252193
P-256,138.34204020723533,123599.62729161799
P-256,134.9000900127673,120423.87045713582
P-256,139.54434172177676,124626.53951040925
P-256,135.062771408254,120738.18917320999
P-256,137.79443923812937,123194.41990123612
P-256,137.22400595252873,122612.94544837876
P-256,134.6249780978508,120173.25885228504
P-256,132.62994950478094,118416.42681665282
P-256,139.37405806746537,124514.25824056803
P-256,140.58443710164397,125565.83872899109
P-256,138.16177391287025,123481.93042046226
P-256,129.1529046788751,115385.0238166305
P-256,136.24712810669322,121735.4035488802
P-256,138.68915655806168,123865.20415215513
P-256,137.99531073296632,123304.28492563384
P-256,138.47058601090373,123676.75838162124
P-256,140.3912331176971,125526.92546169744
P-256,140.01983713132782,125097.29367580601
P-256,138.76828230629354,123988.6535312395
P-256,136.15311227762476,121536.65675583851
P-256,137.16705685174261,122530.94264941984
P-256,135.75696915489812,121383.74576988116
P-256,137.67680385060385,123033.5940968848
P-256,136.9003730673343,122221.28785430554
P-256,138.4683596156474,123746.9289310738
P-256,139.3939940928944,124456.0337743376
P-256,135.5206811826922,121172.01999494797
P-256,137.71893386915946,122987.6697431216
P-256,135.88981974275572,121504.28785541427
P-256,138.36762826439755,123583.38267518014
P-256,137.7243826817971,123108.35655867384
P-256,134.95960159724945,120644.25637712146
P-256,127.79870661031599,114204.49730414612
P-256,139.6996299736393,124763.55958084611
P-256,136.79152677716104,122176.9218668711
P-256,139.44199232830525,124568.52561552289
P-256,139.5737565448097,124596.91180900866
P-256,138.5812931673312,123765.00727860096
P-256,138.6838277231176,123891.97598311388
P-256,133.3950594064201,119073.8229211439
P-256,140.75842074219634,125843.15440141917
P-256,140.49153817619126,125545.71271143151
P-256,139.09395628928627,124292.63194750196
P-256,132.7223982268984,118637.06916269104
P-256,139.0660899008849,124334.49788277126
P-256,139.17411593664184,124310.09036543523
P-256,137.0123935059936,122407.43924170203
P-256,136.71102352813188,122138.1344650544
P-256,136.73563203882952,122218.41778572829
P-256,139.53879297560917,124598.93588658521
P-256,139.77520249796945,124901.92726776807
P-256,138.80332331180918,124102.78175144104
P-256,138.46316852801576,123701.22780553019
P-256,137.88607769155644,123120.33401012607
P-256,140.36885969295085,125371.49353950884
P-256,138.52595114801207,123763.99699795565
P-256,137.35576089466278,122737.59750290695
P-256,134.4826344815746,120120.59495729693
P-256,139.4459355481296,124547.93444638792
P-256,136.59192301538715,122022.76208852063
P-256,133.81286158128006,119556.2996790147
P-256,139.62120474228703,124830.07068526841
P-256,137.326963808397,122750.31909316278
P-256,138.48735524849263,123722.51830127576
P-256,139.9573273265886,125056.77403066168
P-256,137.83248724910868,123037.95407054962
P-256,138.28071792385592,123541.38919002407
P-256,137.64769805225367,122993.80584201902
P-256,136.27728143925953,121858.40868879731
P-256,132.83083285256447,118720.38667531345
P-256,134.53376077722524,120319.7778087655
P-256,140.59513774513408,125645.3517567287
P-256,136.02750757882177,121496.74539595592
P-256,136.56782305223294,122068.63093885225
P-256,137.83428820750873,123172.00123352649
P-256,138.16609632079843,123557.40401472001
P-256,140.86118374339273,125808.1161086978
P-256,139.53017208516127,124647.04384570269
P-256,138.08647358968355,123347.54032073292
P-256,137.86782499581724,123179.58419986934
P-256,133.03445687628147,118878.65232179608
P-256,133.17953851835662,119071.07878485486
P-256,137.92435087092917,123067.75388899138
P-256,138.64629653799886,123715.78252030553
P-256,140.0076098934507,125068.13518816323
P-256,137.5962351653368,122886.45498496457
P-256,137.03031124057676,122524.40627637166
P-256,139.4774237846209,124613.028463133
P-256,136.3616384036298,121741.28259592097
P-256,139.513064172847,124624.69959810106
P-256,132.16630503647187,118166.95155174918
P-256,139.29011313224242,124464.06564595498
P-256,139.89927328533904,125040.14973530988
P-256,139.9994566746131,124988.10379576028
P-256,140.71736616410192,125680.03949074354
P-256,138.36019397487814,123656.06681071372
P-256,140.18847959404013,125315.9271922117
P-256,138.4723215309464,123687.44222218475
P-256,134.24068068519287,119935.07620318478
P-256,134.10130226185058,119904.58835658793
P-256,138.08816452907945,123348.15827879985
P-256,139.51053989179542,124713.69727117429
P-256,137.10479476681348,122573.13524152897
P-256,137.19910323903974,122700.58027496436
P-256,134.82827356622255,120456.21555765263
P-256,139.87355404549385,124802.30219155054
P-256,137.83423860339343,123062.3520495741
P-256,138.4773998209505,123687.93888597997
P-256,134.84593421219554,120534.89332741009
P-256,137.89454208172887,123267.50617974743
P-256,139.31819868008952,124453.61169604464
P-256,141.0513706062099,126026.40841739882
P-256,134.17583393827888,119876.47482644883
P-256,133.47779532249396,119244.77811029863
P-256,131.69130513235476,117565.44489418782
P-256,140.04413801901302,125159.81990673262
P-256,135.76551366314706,121316.34607380853
P-256,139.3487377652865,124529.0749850591
P-256,134.94339449463214,120538.32294816729
P-256,138.38754335258145,123693.02997193292
P-256,138.59924097320183,123799.8229110509
P-256,137.5887181485507,123017.61123536831
P-256,137.66116302728594,122971.4394921314
P-256,139.5139995747567,124694.02704021583
P-256,136.35419311989295,121728.93533902336
P-256,131.3114698076051,117416.68572419285
P-256,138.1651054136988,123552.59738730732
P-256,138.36231433275933,123668.16454741552
P-256,137.55374725917775,122788.45878995687
P-256,134.1837813610226,119883.23129624042
P-256,138.72784502759055,123993.80734070395
P-256,139.58761195545,124688.62357744937
P-256,136.71708504672813,122093.89562914743
P-256,136.6997955977143,122133.14951103547
P-256,138.64786528955617,123888.28414501525
P-256,139.54941119136942,124754.535105705
P-256,139.31107040092047,124348.47870670799
P-256,132.86175910588088,118706.11799133901
P-256,139.39106687429128,124640.09589972589
P-256,140.32587972854824,125408.80472532839
P-256,138.75203220107517,123962.86115452583
P-256,139.96473459208192,125109.63248570819
P-256,137.63033747345037,122997.58474236088
P-256,140.30714301183323,125366.57849808724
P-256,137.4932737420386,122892.51552172634
P-256,137.13273199215286,122556.52798760653
P-256,141.49023913561155,126422.96269957547
P-256,139.56726253292607,124682.10522567997
P-256,138.81372237535953,124013.8974422906
P-256,138.79087186843722,123953.77865652267
P-256,137.13624907928795,122485.07860078878
P-256,135.16269509367828,120736.29159396581
P-256,136.89663037175563,122373.35357250829
P-256,134.15583854541916,119768.18905494857
P-256,135.74348617734228,121255.0289165256
P-256,133.10135987269328,119018.625986155
P-256,138.63930023460176,123894.44453499131
P-256,139.7794459189273,124766.9636516626
P-256,137.64331668753377,122939.02322436683
P-256,134.74287723580156,120475.74229352745
P-256,133.0556912047714,118922.5281817139
P-256,136.8572686902358,122188.51518544363
P-256,135.71200725512722,121312.54743677935
P-256,138.62340551468168,123992.81653255274
P-256,136.0360147452134,121538.51263795847
P-256,138.25409962288182,123565.48709081404
P-256,136.18788145706793,121712.19717546545
P-256,134.80515177196577,120413.41915990606
P-256,138.32702312005486,123558.08803954459
P-256,138.1752204365438,123423.68389840994
P-256,138.59200231957527,123801.08413901771
P-256,138.92430774791384,124079.34123813477
P-256,137.5044815100307,122867.23655058315
P-256,138.7857470276993,123907.66177199797
P-256,140.77006001323574,125759.2473082828
P-256,140.91474830016594,125838.62424685956
P-256,140.12894418850428,125099.45123535265
P-256,138.1643020704543,123360.85473587764
P-256,137.28433304722262,122731.835559126
P-256,138.82688387792973,124021.78818174724
P-256,137.49698651121759,122832.15379106
P-256,139.52685620546148,124674.5818393978
P-256,139.27424223535948,124294.44370253375
P-256,138.12816392547214,123520.44479889366
P-256,139.32230491243652,124605.43804447463
P-256,136.18598866265899,121658.71786502808
P-256,132.05236214815983,117978.66562672559
P-256,137.37752037047514,122594.27853542232
P-256,138.7049456316322,123898.2025947971
P-256,136.82408192048376,122171.7516721789
P-256,135.57520119237984,121235.96946316228
P-256,131.74277726317226,117671.10599458903
P-256,134.21897900552867,119852.72769745962
P-256,137.82540233193168,123088.8325186598
P-256,134.3836282232218,120012.84168985713
P-256,138.18431817421305,123544.0020669611
P-256,138.1860181838426,123416.48011132963
P-256,138.42130495648223,123588.78989084737
P-256,138.4393975771685,123706.84871080567
P-256,140.68381215931177,125583.87823858121
P-256,132.64004274052203,118577.51862802391
P-256,136.59787976993547,121991.17856636811
P-256,136.0195906197239,121544.17222285703
P-256,139.47199973867694,124536.23207616426
P-256,139.9468472769203,124989.01888987812
P-256,137.40962932001685,122771.42418225802
P-256,139.19845561482848,124351.61845194965
P-256,135.5937024076699,121239.05255439461
P-256,134.61921163991866,120355.87867859099
P-256,136.37418117832073,121798.85466836358
P-256,137.1385210731432,122485.02929491556
P-256,138.75905521675983,123925.22296262273
P-256,136.10144330620741,121556.62641045253
P-256,136.07638075007972,121658.72833034514
P-256,136.51051388805507,121988.74727810321
P-256,139.97946774719404,125190.29182542158
P-256,131.86282787440226,117721.19996011419
P-256,136.7362254425251,122167.50449376501
P-256,136.9590237869745,122269.88696692867
P-256,138.57794240475758,123870.71802491469
P-256,134.73352788673887,120242.56463576104
P-256,133.8219121821502,119581.19221046487
P-256,138.28204817855072,123531.34966375431
P-256,135.2374783028327,120880.21145190005
P-256,135.6058130276807,121009.70296516163
P-256,137.17301014575293,122436.98667915388
P-256,139.87981956673408,124877.97143284569
P-256,137.88552220541789,123210.62985807251
P-256,136.36392254954984,121927.44488930955
P-256,136.19576961896297,121749.50262869232
P-256,139.0287963027192,124196.20808913927
P-256,138.94419688138936,124061.2458407023
P-256,140.895827464244,125876.19685925526
P-256,135.42472694086499,120836.20143836792
P-256,138.57488517371013,123835.67861591515
P-256,133.72443545725957,119396.13725510021
P-256,137.38826170092176,122729.62041240977
P-256,136.8519735107459,122214.1920779696
P-256,139.9180248906582,125039.2305021278
P-256,138.5386321911523,123832.13332116403
P-256,138.01000196736894,123273.70182345361
P-256,138.93928955816975,124152.15564102083
P-256,137.66162940230538,122933.70426748275
P-256,137.0514962335523,122457.59562771746
P-256,137.64412977914222,122916.58973508723
P-256,139.74670754855728,124921.41301564088
P-256,136.79044067096288,122216.4279858496
P-256,139.66652217797795,124769.70045264451
P-256,136.89626949043762,122184.60799929341
P-256,136.42351824854376,121962.34720202525
P-256,139.13464167749075,124338.20122194492
P-256,137.81208696747967,123210.31460109654
P-256,138.61838342700312,123846.56622893744
P-256,138.5404171997192,123760.42654958468
P-256,137.76491010999496,122976.69687291648
P-256,132.9534109735495,118919.32461261534
P-256,138.27776386078511,123553.60828292902
P-256,135.85880473161683,121343.94808414647
P-256,136.83801806548732,122227.59239118628
P-256,137.38943826995052,122801.9383411422
P-256,139.1432893990627,124340.93752968525
P-256,135.32489043147626,120989.62042763089
P-256,135.84806249264255,121264.08449795347
P-256,139.40719643415983,124425.99885916512
P-256,140.80266286959957,125818.68554079709
P-256,137.28489335106994,122648.47019522567
P-256,138.62784943038528,123797.1953640636
P-256,134.02928692775393,119759.10057267554
P-256,139.59713808995573,124666.93841729555
P-256,140.0215844443678,124938.74558333075
P-256,139.80781000075623,124887.2385563285
P-256,138.73127442861724,123871.2031718011
P-256,139.75697747801883,124907.74724611347
P-256,138.71514302889335,123929.31830819073
P-256,136.82349118087524,122243.48310913221
P-256,136.38796203719676,121818.58434321711
P-256,139.98199696044202,124940.891915235
P-256,140.07736696477622,125101.06139470621
P-256,138.2354010453883,123446.10853227862
P-256,136.53847558119512,121961.00666319639
P-256,140.5017972605017,125568.33500250401
P-256,137.79556149459697,123096.69901149272
P-256,137.2979329485202,122631.1458034381
P-256,137.57364127010814,122834.44093852793
P-256,140.428741783068,125470.4130878445
P-256,137.38167092373135,122708.98444197216
P-256,136.89594017085818,122397.26854963433
P-256,136.41965847110288,121905.24797385262
P-256,138.30832022871186,123624.44974162534
P-256,133.06067029678505,118939.54338118796
P-256,138.97100330442635,124065.30356702933
P-256,136.15497937196298,121637.2206987919
P-256,135.1424959117708,120764.35983350175
P-256,135.9023418184144,121502.19310270288
P-256,138.01807324021564,123202.16440464706
P-256,138.42399546231644,123605.42285838294
P-256,136.61577676762457,122105.31763362943
P-256,134.58723973440144,120120.5730693753
P-256,140.58104211429333,125582.199567985
P-256,135.91685411634546,121377.81774160187
P-256,138.76210481981184,123955.63482752128
P-256,139.00327050597912,124242.29316118464
P-256,139.32658368908747,124413.46396644095
P-256,138.28188783030527,123532.85635581877
P-256,136.13856854460388,121679.79201180676
P-256,136.7589292186795,122234.46721833377
P-256,136.69376409104666,122087.5215046136
P-256,136.71833123657433,122154.04834470386
P-256,140.31986940361293,125290.59122427848
P-256,139.96651623465996,124975.76047043993
P-256,139.24306621362956,124515.87185863708
P-256,137.84823738379382,123150.00359523798
P-256,137.41423688467268,122688.0098723174
P-256,138.91256990534006,124125.22020710103
P-256,134.81626513138482,120353.94282021261
P-256,137.5660163472386,122971.8964805225
P-256,137.69367078472953,122957.56187934775
P-256,138.10161291223108,123425.00459550277
P-256,136.66211617563312,122142.61026650596
P-256,136.40225443861914,121808.03764865357
P-256,134.9464074963725,120613.02190536984
P-256,136.47358786899306,121950.8705927419
P-256,138.8585094248855,124002.72556082538
P-256,138.7755157688596,124001.00141745691
P-256,138.66448742593613,123830.81545134883
P-256,138.63745549319296,123918.70293928648
P-256,134.15704428635584,119809.99527661485
P-256,140.80564228688408,125701.24102686075
P-256,134.90154488044828,120544.61920741684
P-256,132.025061584828,118112.78517964533
P-256,135.49902142836996,121091.63597784976
P-256,134.62690564410366,120270.96921434089
P-256,136.75804568966416,122213.4907484398
P-256,137.96926127011065,123282.15215806047
P-256,140.3366527219265,125206.66637259666
P-256,134.57648457975856,120104.69557075754
P-256,136.5303472695899,122014.7738988416
P-256,137.77961821061484,123122.33984286763
P-256,135.95800494226202,121397.51437651012
P-256,138.50573414197032,123698.34896370783
P-256,137.0361024185882,122522.05501158311
P-256,140.6489702511849,125698.94243019253
P-256,137.56617259307987,122897.57335870627
P-256,134.72683176988087,120421.77411443485
P-256,138.05701943467596,123280.99554585408
P-256,138.7641861654731,123995.90645089239
P-256,142.53606775857844,127257.02002373127
P-256,140.36902810082543,125437.4720843932
P-256,138.19771226434725,123509.45049824547
P-256,134.43813614007485,120134.25461171888
P-256,136.78338318124028,122276.4147604349
P-256,135.16845719345116,120631.67467720785
P-256,135.13069757175305,120733.41413635951
P-256,135.74387213510937,121182.14897348254
P-256,138.4318927215833,123704.46479905712
P-256,137.54909695791613,122899.66487981778
P-256,134.22504936625782,120058.75019824422
P-256,139.37721225293024,124584.80040978422
P-256,135.78689462751248,121355.27817634383
P-256,136.3923961213654,121688.35975032928
P-256,132.92748606760907,118712.31882517722
P-256,136.43306498199837,121917.48252349385
P-256,129.93483130545934,116012.8294183896
P-256,132.7253757059702,118615.84462632948
P-256,136.57118882556463,122015.5862963244
P-256,135.3860018422667,121003.47867792485
P-256,141.15613145899206,126072.25542857264
P-256,139.33625312338387,124327.60876371062
P-256,132.92653336660234,118866.72418158222
P-256,132.24173877091195,118117.41372296358
P-256,134.8621424182179,120539.53263100506
P-256,133.8079355019306,119614.09636306445
P-256,139.55909926357816,124627.01636449764
P-256,136.86267542977703,122196.73593656486
P-256,139.37863344257957,124548.46256275359
P-256,133.75177830196182,119495.75458031408
P-256,136.56290627241782,121953.02809074534
P-256,139.23831536990596,124430.3757755675
P-256,137.964292009994,123287.31040119947
P-256,135.84587966120517,121355.0657494673
P-256,137.74781243931335,123059.8633221238
P-256,139.2767789011433,124486.71473736274
P-256,136.49755703624663,121947.07959621286
P-256,136.13517096754893,121648.20208253614
P-256,139.81425247180587,124905.54842531947
P-256,133.1872177010555,118989.16393642733
P-256,129.4321798143614,115444.97505465556
P-256,136.66442389536144,122171.86955726487
P-256,136.05472553572372,121485.54089530605
P-256,137.37789499934757,122700.27450214945
P-256,136.91936668261258,122278.91114212581
P-256,135.9126871734264,121502.27981930225
P-256,139.82755181239398,124888.22745973719
P-256,139.7957933361025,124799.8035288227
P-256,137.9581306628239,123173.20877908936
P-256,135.00081519612766,120506.75552892729
P-256,132.7353954422792,118551.83284662901
P-256,137.26011063902897,122614.23952844366
P-256,137.88835200494367,123131.45191200462
P-256,139.47746905168188,124492.39334220481
P-256,138.4234864215166,123613.50000467015
P-256,138.15822645937433,123517.6857281079
P-256,139.1244703462393,124405.30578451966
P-256,137.6480356533856,122879.00567155208
P-256,132.02684501467616,117898.57972826279
P-256,138.75210002564287,124002.8397154828
P-256,136.45549679683816,121881.35674394261
P-256,139.35555330087874,124561.95041093137
P-256,139.45992960605741,124604.17848422861
P-256,138.51256883219756,123729.83378226665
P-256,138.77483021792636,124106.22079352454
P-256,137.1410462802924,122507.21013563142
P-256,135.7772735565269,121246.47034418158
P-256,135.7472065743263,121386.337138883
P-256,138.56167463085686,123755.7555487402
P-256,136.08699413799388,121594.21344615358
P-256,136.4753237193982,121984.235191619
P-256,140.1503996044321,125192.16891967866
P-256,137.6567786866095,122917.23390795954
P-256,135.78881819541655,121211.73424113935
P-256,138.3199681291216,123480.12442950715
P-256,133.81820607386902,119393.11221107235
P-256,139.31064112631628,124532.0975736692
P-256,141.37910633656222,126231.32208836747
P-256,137.15858635337662,122446.28384039568
P-256,139.6913958584335,124759.56702034845
P-256,135.8331885707865,121263.71789044808
P-256,140.4740177985506,125555.51151079968
P-256,140.18631250188554,125218.32964364777
P-256,138.0111697826086,123245.51984508237
P-256,137.21913628987028,122530.43889505748
P-256,136.39162264431155,121843.9767378103
P-256,137.21369564559606,122529.156505147
P-256,136.7043279582852,122184.23389254563
P-256,139.32425139308396,124418.96712430453
P-256,136.44083046936237,121819.41984889808
P-256,138.5220114311026,123686.72287522127
P-256,134.63572252618093,120247.83462243847
P-256,138.31034685069963,123606.44008640313
P-256,133.89972237297835,119516.2463271772
P-256,135.7470443596835,121398.02314134552
P-256,136.13553647562642,121574.0795101401
P-256,138.7029898625113,123902.74729972305
P-256,139.85928402796344,124992.16534029032
P-256,138.35029058918383,123657.55641560028
P-256,136.69763763896518,122262.77433640395
P-256,136.82542139312247,122225.02452726677
P-256,135.85839649904352,121411.52987569648
P-256,138.9040176383619,124074.49649702714
P-256,138.789714427706,123986.5761549742
P-256,139.25854136152236,124420.99440153608
P-256,140.58724659936763,125608.60528034194
P-256,132.0669265723746,117990.9708420725
P-256,140.36475677456448,125417.4913938819
P-256,138.42288493076836,123602.96519708942
P-256,138.12984331543726,123353.9042421393
P-256,141.1609322897842,126078.31974517109
P-256,139.6280116027944,124796.19251892505
P-256,135.8929335537079,121331.91390463467
P-256,134.05286457500256,119716.40638139783
P-256,136.73112062688162,122239.6783111671
P-256,136.72327671655566,122160.4901333928
P-256,136.48587599173686,121831.28734256802
P-256,135.7886783241277,121278.8246686103
P-256,136.9668649170833,122314.50666715547
P-256,134.55021713572935,120157.0897945947
P-256,140.41909689547114,125584.595915681
P-256,137.4383281818313,122777.9038615271
P-256,139.83645804316288,124959.29172339746
P-256,137.29361193446584,122607.28178562372
P-256,137.88093289363817,123217.57882885147
P-256,139.45126771307,124558.05432443754
P-256,140.36784937024558,125537.04203704042
P-256,135.57958785491937,121210.69158412355
P-256,133.66340281174604,119405.54124020309
