variant,verify
ML-DSA-44,55.11334409431963
ML-DSA-44,54.95895010108636
ML-DSA-44,52.80250115032776
ML-DSA-44,53.11532087067875
ML-DSA-44,52.72743107198709
ML-DSA-44,54.457612878039996
ML-DSA-44,53.67849349908861
ML-DSA-44,54.909544494441995
ML-DSA-44,52.937048289857586
ML-DSA-44,53.96547319155834
ML-DSA-44,54.565131377173614
ML-DSA-44,53.50282293290357
ML-DSA-44,54.002169062627864
ML-DSA-44,51.51847249959046
ML-DSA-44,53.014069503040226
ML-DSA-44,54.16066450730323
ML-DSA-44,53.38377683075131
ML-DSA-44,54.69193452962822
ML-DSA-44,54.39142991176958
ML-DSA-44,54.40416658259943
ML-DSA-44,53.87466502489604
ML-DSA-44,54.10346768681229
ML-DSA-44,55.0267213294405
ML-DSA-44,54.39252871257407
ML-DSA-44,54.550441816537464
ML-DSA-44,54.601408853181354
ML-DSA-44,54.90585950569723
ML-DSA-44,54.87169970765968
ML-DSA-44,53.030005679791365
ML-DSA-44,53.83493055934481
ML-DSA-44,54.79604476524367
ML-DSA-44,54.40868163698182
ML-DSA-44,53.612235202139345
ML-DSA-44,52.24201044184668
ML-DSA-44,54.42895055781687
ML-DSA-44,53.51087171143482
ML-DSA-44,54.97764042464075
ML-DSA-44,53.79652337620864
ML-DSA-44,54.12808491907609
ML-DSA-44,52.771425418895824
ML-DSA-44,55.450254079621075
ML-DSA-44,54.86248294185039
ML-DSA-44,54.12760472857248
ML-DSA-44,54.44134517933305
ML-DSA-44,51.33565975127476
ML-DSA-44,52.958978534253816
ML-DSA-44,53.71587058906233
ML-DSA-44,53.06627035321624
ML-DSA-44,54.6935650619216
ML-DSA-44,54.376414365683765
ML-DSA-44,54.403290512949255
ML-DSA-44,54.16663251227171
ML-DSA-44,54.343335427489
ML-DSA-44,52.97296250758357
ML-DSA-44,54.641003727101385
ML-DSA-44,54.76613961786505
ML-DSA-44,55.04886513642881
ML-DSA-44,55.880176150290666
ML-DSA-44,53.226110054260566
ML-DSA-44,53.89747212222419
ML-DSA-44,53.75046402919257
ML-DSA-44,54.849673670286315
ML-DSA-44,55.480765297070484
ML-DSA-44,53.95959054197146
ML-DSA-44,53.72068448529105
ML-DSA-44,54.57894769384289
ML-DSA-44,54.57024852932449
ML-DSA-44,52.52284480498536
ML-DSA-44,53.66746342532091
ML-DSA-44,54.7612661838584
ML-DSA-44,53.353609562335166
ML-DSA-44,53.92685763969518
ML-DSA-44,53.69275983568491
ML-DSA-44,54.252086360479666
ML-DSA-44,54.728218232772754
ML-DSA-44,53.723792259020385
ML-DSA-44,55.11241203986219
ML-DSA-44,54.292205262108574
ML-DSA-44,54.916138150991074
ML-DSA-44,54.22032223344481
ML-DSA-44,53.51974488348216
ML-DSA-44,53.86428918445284
ML-DSA-44,54.52676848548337
ML-DSA-44,52.619509873889676
ML-DSA-44,53.84245679658159
ML-DSA-44,55.07772981274326
ML-DSA-44,54.169064333407995
ML-DSA-44,53.84632843790177
ML-DSA-44,53.3749528482078
ML-DSA-44,54.216769897013776
ML-DSA-44,52.978133548736245
ML-DSA-44,53.414626444570615
ML-DSA-44,55.00417359699638
ML-DSA-44,54.411130127021806
ML-DSA-44,54.957650723317094
ML-DSA-44,54.276334427638695
ML-DSA-44,51.529070860705396
ML-DSA-44,53.06705350258132
ML-DSA-44,52.783159601706004
ML-DSA-44,52.68855886207898
ML-DSA-44,52.96629526623553
ML-DSA-44,52.11536586829979
ML-DSA-44,54.532295158215014
ML-DSA-44,53.671675828610354
ML-DSA-44,54.78100572089964
ML-DSA-44,54.55467899006754
ML-DSA-44,54.32414865662313
ML-DSA-44,54.81131576119171
ML-DSA-44,54.261416156764035
ML-DSA-44,51.80729672662274
ML-DSA-44,53.87717302020678
ML-DSA-44,55.307429184626535
ML-DSA-44,54.5424206572428
