variant,verify
P-256,655.5052955271644
P-256,652.0830169617514
P-256,645.6626500594483
P-256,643.4894614168536
P-256,658.6688086142487
P-256,662.0357055267455
P-256,630.7809817722631
P-256,650.1526576819879
P-256,662.5495180565543
P-256,636.5205258921363
P-256,650.3800129608175
P-256,639.7907399437488
P-256,646.6876424288516
P-256,643.9143878715507
P-256,649.1623835080088
P-256,629.3217784985014
P-256,654.3297417833788
P-256,659.0650584487271
P-256,652.0132743157416
P-256,655.8761393995045
P-256,653.0011559891234
P-256,654.5647501805813
P-256,654.7911765787128
P-256,641.4946470765101
P-256,642.5265933898867
P-256,645.7792098094864
P-256,643.698323034806
P-256,616.9640318501262
P-256,657.386881007864
P-256,646.0471648032226
P-256,658.4891074015136
P-256,644.7065440807994
P-256,647.4073465086879
P-256,635.8853443339257
P-256,648.7621200771875
P-256,646.2645891171313
P-256,654.7944847394731
P-256,651.1785354998198
P-256,656.7710326137429
P-256,646.1471887093144
P-256,658.8588865343613
P-256,654.4254027041637
P-256,645.4243546795387
P-256,638.856775193133
P-256,648.5930964500255
P-256,640.8604284736865
P-256,654.6079625059944
P-256,654.2436142798817
P-256,643.1771205386169
P-256,633.8511868768742
P-256,657.2324725462059
P-256,643.07453082132
P-256,643.4408505472575
P-256,655.9321972105262
P-256,646.4405001482687
P-256,656.0893819674084
P-256,637.2529165357497
P-256,623.7808821534303
P-256,653.3543099028441
P-256,665.6534874468911
P-256,637.7600007414593
P-256,648.2830750435097
P-256,655.1042250094387
P-256,646.8756197536219
P-256,620.4564191648797
P-256,640.9471280428821
P-256,649.0521967822849
P-256,651.1299132335361
P-256,639.2384560196092
P-256,627.45686572206
P-256,646.0259461614619
P-256,639.3362723833208
P-256,632.894238535999
P-256,639.7495755021238
P-256,640.6668223189643
P-256,633.9420987934226
P-256,654.7685570480768
P-256,657.2421577510136
P-256,644.6213347635801
P-256,644.4302895598104
P-256,650.9051606273717
P-256,628.6710014762788
P-256,649.6779843915252
P-256,650.4440570267328
P-256,630.5809518111923
P-256,652.1117076826301
P-256,659.8774578309017
P-256,650.1107142435076
P-256,656.0777442509419
P-256,651.2251572259999
P-256,635.0336626087536
P-256,660.4701009385388
P-256,647.5262367851361
P-256,643.4481599283213
P-256,642.0488467721854
P-256,636.4441872721727
P-256,650.8433968381813
P-256,654.0686779886692
P-256,652.4187680636438
P-256,637.6230446720882
P-256,655.6009325280587
P-256,644.9381983659777
P-256,638.8557845313778
P-256,615.4981318146763
P-256,638.9397705799488
P-256,647.0819479081845
P-256,646.184173097793
P-256,652.5481382373885
P-256,641.6350854908783
P-256,644.1605489659745
P-256,633.0694176607706
P-256,629.9502926355323
P-256,646.7886387768349
P-256,657.1863826921416
P-256,657.9013600338449
P-256,611.0812428052091
P-256,623.0884837459179
P-256,639.1984760423919
P-256,662.909155337003
P-256,642.9064522582423
P-256,650.6747704806573
P-256,635.1339638077336
P-256,655.8186754140443
P-256,654.4214142741129
P-256,644.9615615079721
P-256,644.1184443071949
P-256,625.0958382855406
P-256,633.6769958478708
P-256,652.328925148263
P-256,660.1247335047307
P-256,652.4116619461512
P-256,660.0164735926373
P-256,644.7058364130517
P-256,651.5511022137478
P-256,650.0966811704217
P-256,621.1787845153236
P-256,652.7936445411505
P-256,650.8842450977347
P-256,598.4715105922065
P-256,652.7066814879491
P-256,628.2925978940867
P-256,631.9487403687309
P-256,653.5116972771295
P-256,638.0959210298349
P-256,648.8941878823634
P-256,656.2122893949002
P-256,654.4043423968249
P-256,635.2014348638313
P-256,658.8846203160258
P-256,645.4780153416118
P-256,655.8434304618743
P-256,644.2758002211128
P-256,651.2627029135265
P-256,654.1924660444058
P-256,649.6217006540103
P-256,646.1565452745685
P-256,654.5555895968971
P-256,653.518715715902
P-256,650.7672541253615
P-256,639.5378155882488
P-256,650.0556795580586
P-256,652.3391636807455
P-256,647.3520370625665
P-256,636.7392177422074
P-256,645.3331845106441
P-256,626.4167783705395
P-256,648.7834835399054
P-256,658.6088551735484
P-256,628.5005658690301
P-256,667.4211711839696
P-256,650.0641755908964
P-256,656.3176553955225
P-256,624.5645919927713
P-256,645.9266003932637
P-256,650.9314402326033
P-256,641.7299909172929
P-256,654.021157275144
P-256,648.201560537325
P-256,646.7787372183493
P-256,646.7400942550335
P-256,642.6941058880869
P-256,658.1784649629246
P-256,642.4179661917942
P-256,600.8664551937572
P-256,653.2345503387979
P-256,632.0348045319492
P-256,651.5346765896934
P-256,642.0293568191028
P-256,646.4499165613012
P-256,646.4346926412659
P-256,617.8077548627814
P-256,619.1882355498403
P-256,640.9851222338293
P-256,649.4476444891627
P-256,646.2996561482644
P-256,640.40412137758
P-256,632.4316743729439
P-256,657.2290102766441
P-256,636.2239343563991
P-256,654.1616914076405
P-256,634.5992271219403
P-256,643.0260855123984
P-256,655.975993658038
P-256,624.4036598167285
P-256,625.2569862331171
P-256,651.0402848155684
P-256,629.4090962711168
P-256,636.5302847997543
P-256,658.9177249053154
P-256,648.7655245635043
P-256,655.0257373947287
P-256,657.3926357653397
P-256,645.1807005818264
P-256,609.0043829635144
P-256,654.470139168935
P-256,649.1153830105212
P-256,657.4140662656403
P-256,639.6410811290914
P-256,652.1116225447532
P-256,630.6687160421851
P-256,651.0872041009065
P-256,637.3477980049863
P-256,633.2857890942548
P-256,656.8365715528084
P-256,656.2272877466919
P-256,658.6389090824069
P-256,661.842701647378
P-256,647.1555744451373
P-256,650.9412132627926
P-256,647.5487843061832
P-256,645.2281831742182
P-256,651.3222686759182
P-256,633.5870667374112
P-256,652.0408282647388
P-256,634.1262500448504
P-256,658.4649607046233
P-256,645.4356741150207
P-256,658.4221549874812
P-256,649.6881994075518
P-256,644.1477005252663
P-256,655.8680561163934
P-256,641.6869359149227
P-256,650.428797259459
P-256,624.550668676239
P-256,646.5105982363021
P-256,646.3297733469302
P-256,641.0850183629473
P-256,633.8801082828656
P-256,597.0929964372958
P-256,655.8816424887231
P-256,634.2023015453939
P-256,658.7689760543983
P-256,619.6228391619142
P-256,649.2296656815645
P-256,655.1995305405231
P-256,655.4848043624053
P-256,650.2600336681586
P-256,655.8528663246975
P-256,646.6444003247112
P-256,643.757924733887
P-256,654.6234404388541
P-256,649.6683751647421
P-256,637.4179377054809
P-256,647.9517242044141
P-256,640.3571295677656
P-256,641.795090211023
P-256,640.6157177046389
P-256,655.9646149441724
P-256,621.8450521370692
P-256,653.2310882313045
P-256,650.131021383647
P-256,647.6053973118462
P-256,623.0345043733847
P-256,634.3957120232877
P-256,636.4526720370998
P-256,644.2480466869755
P-256,650.5233741798794
P-256,645.3727759850851
P-256,646.9866135375275
P-256,658.8098330888192
P-256,655.6290436091545
P-256,648.1032924369125
P-256,643.5869964084249
P-256,608.4967522801322
P-256,651.5925198523898
P-256,661.0646950746917
P-256,652.8309215322809
P-256,656.0776075797772
P-256,650.0550387728738
P-256,628.1592967996295
P-256,639.993530917951
P-256,649.6461030993163
P-256,650.8740217643475
P-256,619.3809193810724
P-256,652.4625944906608
P-256,645.651726727953
P-256,646.676531602086
P-256,644.8307042372091
P-256,647.2103043166687
P-256,573.5814044460874
P-256,628.0813729346778
P-256,632.0293880848133
P-256,650.8088129369127
P-256,621.3751220333672
P-256,643.603640521488
P-256,648.966609010374
P-256,638.5716262898451
P-256,644.2624014300927
P-256,647.6358452487926
P-256,647.6087065952305
P-256,640.0486974321153
P-256,648.9234731249368
P-256,650.1936391648111
P-256,640.4072941448998
P-256,635.7627783318451
P-256,651.3047266121135
P-256,593.3980264888745
P-256,646.3503332998829
P-256,639.1272951185505
P-256,629.0450951879612
P-256,621.6078415612213
P-256,637.3486934092498
P-256,632.7278565729147
P-256,632.386240980795
P-256,645.7217630722834
P-256,649.6480024712147
P-256,625.6596901633039
P-256,656.178567861143
P-256,640.4556874617282
P-256,640.0902849797901
P-256,607.0236704310985
P-256,647.1866028514402
P-256,638.9990737072524
P-256,661.6823651014923
P-256,625.4208962537068
P-256,655.5727632775076
P-256,646.8226075792467
P-256,662.3391186057322
P-256,646.5368850161485
P-256,644.9689638379114
P-256,650.6705733037853
P-256,633.4212848272056
P-256,645.1904469113814
P-256,655.3882428378319
P-256,651.9457499955673
P-256,647.210622359173
P-256,648.3557495305664
P-256,652.2911884900235
P-256,644.0754568615496
P-256,627.5369152180106
P-256,652.9977008887713
P-256,648.3905684771116
P-256,633.4344800134762
P-256,655.1754742723978
P-256,620.8336043657414
P-256,643.9735578130467
P-256,635.4079522099884
P-256,649.5420483480486
P-256,621.6407821052887
P-256,636.8199442513521
P-256,650.6946748613296
P-256,651.7975114094486
P-256,654.1817786553648
P-256,622.5221243732
P-256,644.0996598559028
P-256,647.0571851359812
P-256,644.7130810727215
P-256,655.3943555820014
P-256,636.5225488892421
P-256,658.2482823345391
P-256,621.9957367820617
P-256,636.1622735924572
P-256,642.0499814886413
P-256,644.8168710679497
P-256,624.6341733661151
P-256,656.0659179492096
P-256,652.3903812853324
P-256,646.6044942205526
P-256,657.3299653846213
P-256,645.7592060043128
P-256,650.5821704043876
P-256,654.0669083588549
P-256,642.7928011275478
P-256,644.1537195970178
P-256,658.441270819791
P-256,651.7106945656158
P-256,646.9530871589676
P-256,650.6290945566009
P-256,656.9570062994459
P-256,641.9510924996773
P-256,657.9601690551382
P-256,656.0923783270231
P-256,644.4432048819269
P-256,640.2034750201176
P-256,656.5064739048306
P-256,656.6074033366618
P-256,647.1980340908261
P-256,645.2069545667114
P-256,637.7498570353283
P-256,624.0634965037838
P-256,645.6981948212554
P-256,637.6989356965323
P-256,650.374694949119
P-256,649.7074386104046
P-256,648.8865656575204
P-256,646.571995001385
P-256,637.5575579177809
P-256,621.3362456416473
P-256,660.0727147060487
P-256,636.4495799847521
P-256,630.482143204357
P-256,647.7369251793691
P-256,652.6764783091046
P-256,654.650141221283
P-256,661.5962823066307
P-256,655.590040115966
P-256,654.1593894479107
P-256,651.2330839506311
P-256,623.5385710560399
P-256,647.9506261601259
P-256,641.5394563794525
P-256,655.0652497387847
P-256,653.7321342107091
P-256,619.2367973668862
P-256,660.593624249742
P-256,650.921529357454
P-256,645.3761447473811
P-256,652.7807187214225
P-256,650.9813980359021
P-256,644.9986121228545
P-256,648.5456115792076
P-256,627.9846386349489
P-256,629.6531291988383
P-256,644.3728250553963
P-256,645.6163613794733
P-256,648.3398026376102
P-256,646.9530778860097
P-256,644.7051725364583
P-256,649.1683703594075
P-256,650.9166286636435
P-256,661.0745637994115
P-256,657.4373597277656
P-256,644.5572855411327
P-256,654.4225581121925
P-256,647.6286804767341
P-256,657.2165826264205
P-256,648.8792468449211
P-256,652.6436821051338
P-256,619.8986508192254
P-256,648.3295384319374
P-256,645.7380841704896
P-256,645.1412917360567
P-256,649.9133398459217
P-256,612.9790437836077
P-256,597.9937717439809
P-256,653.6472538558819
P-256,618.7228729453086
P-256,651.4339009613698
P-256,638.2522250301575
P-256,659.1020035169062
P-256,636.1822690111713
P-256,668.0676847992531
P-256,653.516029509371
P-256,644.9883398333492
P-256,640.2162863540783
P-256,643.2658860926248
P-256,621.987586854001
P-256,651.6533510267591
P-256,647.4740616975321
P-256,654.6155186424102
P-256,644.2428905354824
P-256,650.2546866472685
P-256,643.7535323180904
P-256,641.9995574337415
P-256,637.4446180026267
P-256,640.7238808260606
P-256,630.3014893908406
P-256,651.0972541747188
P-256,630.1654159707988
P-256,641.8570691201752
P-256,653.709224089351
P-256,600.6127189776814
P-256,628.0038686633384
P-256,656.3886153399542
P-256,647.807155262816
P-256,645.1851667449931
P-256,629.5055414401984
P-256,632.9229946901512
P-256,641.5021168964217
P-256,648.0690776947754
P-256,650.1958859616226
P-256,646.5358991952043
P-256,652.6327702360072
P-256,631.600250125333
P-256,645.7198952654643
P-256,656.2891413163937
P-256,640.0268749597151
P-256,648.2227968164104
P-256,639.3536663377108
P-256,632.7401934399576
P-256,641.8793969063095
P-256,633.1342934436644
P-256,628.1202757879424
P-256,640.0479158693252
P-256,653.6611370999937
P-256,653.055342103803
P-256,639.3122088692958
P-256,645.1941355665015
P-256,641.4650468473897
P-256,645.0535966124771
P-256,657.943031818856
P-256,652.9111919637533
P-256,649.1040852553642
P-256,647.8432473479053
P-256,652.9679590190743
P-256,644.769600440263
P-256,651.038328210781
P-256,665.4846908453183
P-256,651.9863669865596
P-256,637.3380138343466
P-256,599.7254645907528
P-256,644.6088785062477
P-256,642.646042968988
P-256,646.4095517065315
P-256,637.4042160326189
P-256,655.1503458268083
P-256,645.4138314863676
P-256,622.2161171497405
P-256,640.9326500931046
P-256,649.6561172063791
P-256,642.0248758432762
P-256,644.0862638812918
P-256,646.8068642722368
P-256,651.8268337376054
P-256,653.6413842185177
P-256,645.7032689022293
P-256,648.8287807297751
P-256,656.5195598771376
P-256,660.439175491587
P-256,637.4374574136807
P-256,642.1673654778069
P-256,640.3897522518345
P-256,665.0587647150495
P-256,637.30884698466
P-256,655.2492711285757
P-256,649.8536660369056
P-256,654.1379164958176
P-256,662.6083916867188
P-256,638.1549326611537
P-256,649.2032344559557
P-256,653.1970097636932
P-256,661.1636126613415
P-256,630.9585303163415
P-256,647.991525829712
P-256,641.7554440304899
P-256,650.73179667964
P-256,657.8839607999231
P-256,628.3571253262364
P-256,649.9767107662134
P-256,626.1661785213827
P-256,654.1635216235687
P-256,660.2889675019752
P-256,624.9900146709117
P-256,645.3174304461145
P-256,652.6809850136318
P-256,659.3063399532654
P-256,627.0147600294672
P-256,632.6163789408358
P-256,648.4234245485179
P-256,645.2269839899009
P-256,642.1547781738939
P-256,659.3946095968416
P-256,655.4628677149333
P-256,643.8336863256848
P-256,663.1037019259273
P-256,651.173573531112
P-256,647.5073558491963
P-256,666.6789501906717
P-256,641.6149305601591
P-256,648.6837676365999
P-256,652.918783170632
P-256,647.6669287152127
P-256,651.9833319500335
P-256,644.1847472774605
P-256,657.0125020061162
P-256,628.1834800370144
P-256,646.2739760196915
P-256,647.6829944580675
P-256,654.188225465544
P-256,644.5099331837574
P-256,627.6330928190001
P-256,641.8588020224074
P-256,646.490078859304
P-256,641.4406739674607
P-256,643.23677004554
P-256,623.803296912355
P-256,634.735824477576
P-256,640.8289596235302
