variant,mean_verify,std_verify
Dilithium2,294.963359576124,5.125289332049603
Dilithium3,474.6574564106846,8.696462293459987
Dilithium5,790.0601327083882,14.064346424417797
Falcon-1024,345.63242122943126,5.929267392174637
Falcon-512,191.88233433583534,3.4377509583290875
Falcon-padded-1024,339.16276440768746,5.812482717241147
Falcon-padded-512,187.29584248738195,3.446449426215917
MAYO-2,1456.747326928843,25.81961688521599
MAYO-3,4589.700790313803,80.81148643206687
MAYO-5,11390.247254317163,192.10616782398142
ML-DSA-44,411.80068397345764,6.924402994711109
ML-DSA-65,646.7883282556219,11.480444673434944
ML-DSA-87,1034.8968807292908,17.969339892341097
P-256,645.1167023404835,11.596862387955982
P-384,3138.8186532910904,60.90253030377675
P-521,5485.631662602468,93.00652476355786
SPHINCS+-SHA2-128f-simple,13593.24620420962,227.48258256656374
SPHINCS+-SHA2-128s-simple,4692.927747416916,81.80294550894286
SPHINCS+-SHA2-192f-simple,20787.94511478736,381.0782366408966
SPHINCS+-SHA2-192s-simple,6931.819335343409,127.7264636184866
SPHINCS+-SHA2-256f-simple,19962.202217198603,376.8340389186031
SPHINCS+-SHA2-256s-simple,10013.77064670093,193.15129638621372
SPHINCS+-SHAKE-128f-simple,12115.033810717692,224.7274235685658
SPHINCS+-SHAKE-128s-simple,4246.500047591376,75.76507550401287
SPHINCS+-SHAKE-192f-simple,17759.80685062147,281.9767181972343
SPHINCS+-SHAKE-192s-simple,6146.335417269973,112.75579325490932
SPHINCS+-SHAKE-256f-simple,17987.98843227153,328.4403995082209
SPHINCS+-SHAKE-256s-simple,8958.979714551511,152.6298041871419
cross-rsdp-128-balanced,3258.634441537584,61.468491212647805
cross-rsdp-128-fast,1773.3921421361752,30.283936073841325
cross-rsdp-128-small,12463.739049217875,216.62893319941648
cross-rsdp-192-balanced,7155.923343091467,123.93672116051759
cross-rsdp-192-fast,4315.710360754774,80.24826054575195
cross-rsdp-192-small,16662.294006199576,287.18654845260176
cross-rsdp-256-balanced,12425.047328651704,216.9906733316012
cross-rsdp-256-fast,8890.751388902998,155.99549610010337
cross-rsdp-256-small,22220.744386623322,406.8770301228421
cross-rsdpg-128-balanced,2619.1077100295724,47.37718899303347
cross-rsdpg-128-fast,1357.744270935714,23.666496823711984
cross-rsdpg-128-small,9354.270821020129,164.72109943444337
cross-rsdpg-192-balanced,3908.476122604151,69.96404426068946
cross-rsdpg-192-fast,3122.458994433504,55.397763001160904
cross-rsdpg-192-small,14598.5038296388,256.5536903516457
cross-rsdpg-256-balanced,6659.315880210671,120.27932606886554
cross-rsdpg-256-fast,5530.523017756368,108.10164187554362
cross-rsdpg-256-small,18018.868487208507,313.37259615913456
