variant,mean_verify,std_verify
Dilithium2,22.23471945913571,0.4945731246979904
Dilithium3,35.68872605143868,0.7974236591655585
Dilithium5,59.506730696687725,1.3201317202595506
Falcon-1024,26.00185102600781,0.5630677371719136
Falcon-512,14.428435437027318,0.3354850088350385
Falcon-padded-1024,25.554917373243644,0.5391817903319407
Falcon-padded-512,14.099703102358445,0.2965682675997099
MAYO-2,109.73470049316184,2.3359265611873905
MAYO-3,345.67453034778623,7.462281152426897
MAYO-5,856.1941521053067,18.78762916738969
ML-DSA-44,30.95884026135323,0.6465521447736753
ML-DSA-65,48.65378855455555,1.0498723241295354
ML-DSA-87,77.83527338898,1.677617214654821
P-256,48.49973612253252,1.0194970284017324
P-384,236.31085233623875,5.108207322279849
P-521,412.9273349672726,9.067832706671814
SPHINCS+-SHA2-128f-simple,1021.6308388331995,21.712975232851747
SPHINCS+-SHA2-128s-simple,353.29748662232777,7.525746483161631
SPHINCS+-SHA2-192f-simple,1567.7148655363494,32.51820465177124
SPHINCS+-SHA2-192s-simple,521.5665497538101,11.412030525093236
SPHINCS+-SHA2-256f-simple,1504.2994238710435,32.29318766567342
SPHINCS+-SHA2-256s-simple,753.9332210472411,16.4664726316644
SPHINCS+-SHAKE-128f-simple,912.7285374153475,20.15277848117781
SPHINCS+-SHAKE-128s-simple,320.24743146722153,6.8851682870902575
SPHINCS+-SHAKE-192f-simple,1334.184159942951,29.544971677158813
SPHINCS+-SHAKE-192s-simple,462.65566843784984,10.039685427471646
SPHINCS+-SHAKE-256f-simple,1356.5158617869897,29.341352483037895
SPHINCS+-SHAKE-256s-simple,673.8353307189777,14.458729536863492
cross-rsdp-128-balanced,245.5483254609191,5.265517156084871
cross-rsdp-128-fast,133.61231552970546,2.7813820727185488
cross-rsdp-128-small,938.4963554201612,20.51964286889897
cross-rsdp-192-balanced,539.2680140548222,11.481189098593735
cross-rsdp-192-fast,325.02130587206875,6.730487905698302
cross-rsdp-192-small,1252.4377966391285,26.12821225342298
cross-rsdp-256-balanced,936.0959779942821,20.376660809810865
cross-rsdp-256-fast,670.5700717969645,14.218686683463853
cross-rsdp-256-small,1674.9944443904233,36.26450587437505
cross-rsdpg-128-balanced,197.258425792132,4.215020929636119
cross-rsdpg-128-fast,102.30927140848436,2.156904863440539
cross-rsdpg-128-small,703.662186732781,15.059466103454076
cross-rsdpg-192-balanced,294.8298382419233,6.353933109858782
cross-rsdpg-192-fast,234.88229557058276,5.278787371695292
cross-rsdpg-192-small,1100.0819058481952,22.475606107870913
cross-rsdpg-256-balanced,500.96331403142517,11.106469008805545
cross-rsdpg-256-fast,416.56962677192195,9.270788016699623
cross-rsdpg-256-small,1357.0933994731265,29.28523222345702
