variant,mean_keypair,std_keypair,mean_sign,std_sign,mean_verify,std_verify,mean_sigSize,std_sigSize
P-256,0.0925772310999022,0.0094369495976622,0.1878937068000013,0.0462661073889415,0.3728693167000131,0.024454702067046,71.0091,0.7120870008571119
P-384,0.567439564299913,0.014875158638228,0.9435048200998978,0.0227235584996485,1.814949232700039,0.0222882861317808,103.0019,0.7136857324708655
P-521,0.8861387697997827,0.0185255286778918,1.7159997684000954,0.02838904068005,3.1686477326999154,0.0285452545169531,138.4959,0.6153219093330011
ML-DSA-44,0.2272313646000185,0.006775290466394,0.9429705578000492,0.5920773443752086,0.2379127552001932,0.0054164167966289,2420.0,0.0
ML-DSA-65,0.3900465253998362,0.0091356512411009,1.50836941199982,1.0122647238250049,0.3737486437001194,0.0069159411393678,3309.0,0.0
ML-DSA-87,0.579021990700005,0.0133217023955044,1.8254880967998812,1.0627167284868062,0.597955036299635,0.0104263803842131,4627.0,0.0
Dilithium2,0.1790682045000039,0.0071980118557176,0.49813803730014,0.2742187141896519,0.1705898010997316,0.0055030549142735,2420.0,0.0
Dilithium3,0.3182800501999111,0.01045819942324,0.7517467185000613,0.4145753597978898,0.2742638762005185,0.0067348549302742,3293.0,0.0
Dilithium5,0.473147020200048,0.0128041163605937,0.9726200143998484,0.4343301881241283,0.456918807599925,0.0092883160670552,4595.0,0.0
SPHINCS+-SHA2-128s-simple,357.47056394521434,2.602346252683944,2728.5690398315933,16.3493922120522,2.7143995833047483,0.1004017645096479,7856.0,0.0
SPHINCS+-SHA2-192s-simple,523.8733816440559,3.9354879691398255,4794.961131110146,17.359142430238574,4.006779762575752,0.1038043358900542,16224.0,0.0
SPHINCS+-SHA2-256s-simple,345.3499479974169,1.8656693938973627,4196.379325597572,10.802794875049855,5.789494988063234,0.138915144706931,29792.0,0.0
SPHINCS+-SHA2-128f-simple,5.654821648998768,0.048602733438114,130.81429715548293,0.8818414641727759,7.8437102722324195,0.1886933041013769,17088.0,0.0
SPHINCS+-SHA2-192f-simple,8.66790892696299,0.0466916656729796,224.2649538767,0.3737296084643038,12.02674227192474,0.1949206942152496,35664.0,0.0
SPHINCS+-SHA2-256f-simple,22.277303395036142,0.1588385673366819,449.14313906545,2.62898241361133,11.542182338261046,0.2157242576816282,49856.0,0.0
SPHINCS+-SHAKE-128s-simple,320.7173504413222,0.3241776910105417,2440.190099773023,1.6544872455768995,2.4565511640132174,0.0893569242241461,7856.0,0.0
SPHINCS+-SHAKE-192s-simple,471.5510851174971,0.5166724879242021,4234.309617159367,2.7286685992324866,3.553618795241346,0.0902929705435302,16224.0,0.0
SPHINCS+-SHAKE-256s-simple,310.5380663579737,0.381422636682416,3697.937848569319,2.352643104149719,5.175477147410857,0.125749928713024,29792.0,0.0
SPHINCS+-SHAKE-128f-simple,5.050795048079453,0.0251527323488971,117.433113306819,0.1504307574905997,7.000529213849222,0.1590299728570127,17088.0,0.0
SPHINCS+-SHAKE-192f-simple,7.405757512530545,0.0287924394710743,190.3189803887566,0.1597315998676856,10.251229426439386,0.1594783809523784,35664.0,0.0
SPHINCS+-SHAKE-256f-simple,19.4657847807277,0.0399354212523067,389.92496072932846,0.3219044396482454,10.408564702235164,0.1826478868158182,49856.0,0.0
Falcon-512,19.30196915873676,5.902436277965392,0.6728914435952902,0.0322429281708567,0.1108941959624644,0.0132040123581278,655.0576,2.1989919955697133
Falcon-1024,53.74781305489596,14.687416064266118,1.3406654008373151,0.0467503508528627,0.1997532461537048,0.0190698915967685,1270.6716,3.148895837353072
Falcon-padded-512,19.34087460851297,5.959994997353558,0.6717777968791779,0.0328638487346221,0.1083159941714257,0.005248002791266,666.0,0.0
Falcon-padded-1024,53.6353013575892,14.229622584081794,1.3459549252409488,0.0579026250624636,0.1961194452014751,0.0080661966368151,1280.0,0.0
MAYO-2,2.1368759996723385,0.0198618941584699,3.0194852382002866,0.0274407326085229,0.8420915795548354,0.0283060276826244,180.0,0.0
MAYO-3,3.758956757065607,0.0244499397665584,8.283567307970952,0.0468091560695823,2.651311421324499,0.0459492105649113,577.0,0.0
MAYO-5,10.00070130280219,0.0330626011072753,21.770171699888305,0.0745593962794541,6.581689740356524,0.0982744668116073,838.0,0.0
cross-rsdp-128-small,0.1256068703893106,0.0083448810962229,11.85535730230622,0.0418302203636443,7.198902166850166,0.0314916330668075,10080.0,0.0
cross-rsdp-192-small,0.2058231883565895,0.0084576434893523,17.77101650115801,0.0496242720444817,9.623046047624666,0.0346403711301282,23642.0,0.0
cross-rsdp-256-small,0.3006977717392146,0.0114650307948194,28.08202921897755,0.0594927969945082,12.857834555004956,0.0397076612730407,43592.0,0.0
cross-rsdpg-128-small,0.079251294437563,0.0116585964489701,8.768121274391888,0.0383305820406068,5.4060029802960345,0.0273009135067941,7956.0,0.0
cross-rsdpg-192-small,0.1346764449845068,0.007076401646811,13.232937270699768,0.0477878167516008,8.443415045994334,0.0332685296937883,18188.0,0.0
cross-rsdpg-256-small,0.1798517447954509,0.0077975643981164,17.525766034721165,0.0535173279368865,10.414724285370903,0.0390122507419684,32742.0,0.0
cross-rsdp-128-balanced,0.0811852169048506,0.0115748936803695,3.182025255379267,0.0217734266882148,1.8853914622101,0.0167586532195594,12912.0,0.0
cross-rsdp-192-balanced,0.1648208012746181,0.0136957513510618,7.532943525590236,0.0351312620529265,4.137831824540626,0.0257626235657449,28222.0,0.0
cross-rsdp-256-balanced,0.2846360625931993,0.0105558766125225,14.803329825191758,0.0522530506909343,7.184534544119378,0.0311067128319283,51056.0,0.0
cross-rsdpg-128-balanced,0.0522484538552816,0.0108817823703589,2.494995000894414,0.0189420694662954,1.51401857669116,0.0148513285726202,9236.0,0.0
cross-rsdpg-192-balanced,0.0806780720828101,0.0122763687214465,3.632673471688759,0.023263620828522,2.260243622306734,0.0207685720683215,23380.0,0.0
cross-rsdpg-256-balanced,0.1354734910884872,0.0108521104305664,6.415950075769797,0.0326119869868943,3.8497276918264105,0.0262500162546386,40134.0,0.0
cross-rsdp-128-fast,0.0771176781621761,0.0088665240677365,1.7692704284272622,0.0155178687045513,1.025052172382129,0.0112508818059772,19152.0,0.0
cross-rsdp-192-fast,0.1473653720109723,0.0120969785105192,4.308345259318594,0.0254998138530261,2.495971116563305,0.0206064083666297,42682.0,0.0
cross-rsdp-256-fast,0.2604961824603379,0.0105640691034901,9.127835883054647,0.0413950971572609,5.142517949925969,0.0306322569163244,76298.0,0.0
