variant,mean_verify,std_verify
Dilithium2,3.0141379064756593,0.062113641628775265
Dilithium3,4.825547838944845,0.1026990989106215
Dilithium5,7.452465485492666,0.1607162687160671
Falcon-1024,10.131552414700197,0.22122835349486877
Falcon-512,5.58521232497292,0.11944801179898965
Falcon-padded-1024,10.03539157166823,0.22269716382214183
Falcon-padded-512,5.52505403614737,0.11949068690944978
MAYO-2,2.737642208232998,0.059152005855389087
MAYO-3,9.657233640860136,0.20581511591086338
MAYO-5,19.39841876016283,0.4235826134388301
ML-DSA-44,3.037094357838818,0.0677081697793316
ML-DSA-65,4.825080077014985,0.10260802024254623
ML-DSA-87,7.4056100900681665,0.14923644960411117
P-256,9.080183732785075,0.1912166933346054
P-384,51.79572698490689,1.14901251148012
P-521,58.907610589946366,1.2507612676793147
SPHINCS+-SHA2-128f-simple,68.27493940725843,1.4662892127720795
SPHINCS+-SHA2-128s-simple,27.744995424941674,0.6214359865665627
SPHINCS+-SHA2-192f-simple,96.75738467998892,2.0613831451890214
SPHINCS+-SHA2-192s-simple,41.06478062376788,0.8988737289693677
SPHINCS+-SHA2-256f-simple,99.72157936390495,2.09611843244106
SPHINCS+-SHA2-256s-simple,56.609549494492285,1.236792427456975
SPHINCS+-SHAKE-128f-simple,105.14482112740066,2.224256074009044
SPHINCS+-SHAKE-128s-simple,39.58443869485661,0.8325187646981195
SPHINCS+-SHAKE-192f-simple,151.89437192144524,3.384456832172426
SPHINCS+-SHAKE-192s-simple,55.888217081135394,1.2155577961474437
SPHINCS+-SHAKE-256f-simple,153.49984576519253,3.2460263677030547
SPHINCS+-SHAKE-256s-simple,79.86917496602372,1.7316075755264364
cross-rsdp-128-balanced,51.2114378424074,1.0820374446878434
cross-rsdp-128-fast,28.866050345500202,0.6384750976902748
cross-rsdp-128-small,202.28484194004835,4.231877983559799
cross-rsdp-192-balanced,112.06463014116676,2.3586182243544185
cross-rsdp-192-fast,62.9155258893589,1.3775143006243857
cross-rsdp-192-small,265.9956062003501,5.875192524511861
cross-rsdp-256-balanced,195.25720256366836,4.258592929779435
cross-rsdp-256-fast,115.585846278145,2.51507002489813
cross-rsdp-256-small,374.12453410451855,8.008403634273375
cross-rsdpg-128-balanced,36.06704564289475,0.8167139933315308
cross-rsdpg-128-fast,19.969485419371946,0.4342865003314832
cross-rsdpg-128-small,129.09861163092836,2.822788897169136
cross-rsdpg-192-balanced,56.107516393442246,1.20584760026203
cross-rsdpg-192-fast,47.248015899350925,0.9929300336405896
cross-rsdpg-192-small,200.10025355812814,4.308367248486455
cross-rsdpg-256-balanced,86.67868619601998,1.8001823481179258
cross-rsdpg-256-fast,77.30000553411116,1.663670603715081
cross-rsdpg-256-small,230.17386821779635,4.873973782169146
