variant,verify
P-256,9.339655895596042
P-256,8.844596879534292
P-256,9.275421068235431
P-256,9.153242233650566
P-256,9.190742199212604
P-256,9.260322833016996
P-256,9.088012917535078
P-256,9.0287769082395
P-256,9.21724463553472
P-256,8.92488781907981
P-256,9.15213130756663
P-256,9.506540322832652
P-256,9.102705326593295
P-256,8.960330588738985
P-256,9.187756525757871
P-256,9.129492417392552
P-256,9.174793142555586
P-256,8.821189299185159
P-256,8.971903993591033
P-256,9.317536193757594
P-256,8.90301806993251
P-256,9.102321753747756
P-256,9.126020755513698
P-256,8.983799155907608
P-256,9.086742429477951
P-256,9.211131905910559
P-256,9.084991855972204
P-256,9.381304259134533
P-256,8.66060663052905
P-256,9.34116629405489
P-256,9.139623375504978
P-256,9.014427513406375
P-256,9.040971823950013
P-256,9.086344773074961
P-256,9.25470396957325
P-256,9.325229736644841
P-256,9.070677901667368
P-256,9.146349883029316
P-256,9.136194240583109
P-256,9.213835922198996
P-256,9.261668430980112
P-256,9.130363557132162
P-256,8.74590979761593
P-256,9.002530870976386
P-256,9.34110527419493
P-256,8.836246627747292
P-256,9.222456888000664
P-256,8.936210048017754
P-256,9.144243510631608
P-256,9.007711226510368
P-256,9.377841526490716
P-256,9.126106848462037
P-256,9.008526809352725
P-256,9.28270510342774
P-256,9.047512771953734
P-256,9.260944163590382
P-256,8.766460853920956
P-256,9.158948436121795
P-256,9.258187276346552
P-256,9.038077694402359
P-256,9.332566770490903
P-256,9.13708962473377
P-256,8.944643330163762
P-256,8.918339647334609
P-256,9.14555572235988
P-256,9.290968018540969
P-256,9.070558868614945
P-256,8.959365781199942
P-256,9.098390174143413
P-256,9.297191998858874
P-256,9.155626356718326
P-256,8.863178254730261
P-256,8.8255276063272
P-256,9.222280573526367
P-256,8.959207169454752
P-256,9.163201198826945
P-256,9.289477205101578
P-256,9.35475720306283
P-256,9.008541272303036
P-256,8.823479798062891
P-256,8.853349141861578
P-256,9.203087040458803
P-256,9.055299548008444
P-256,9.07270421548673
P-256,9.066284825981308
P-256,8.59404570129014
P-256,9.092277717483514
P-256,9.402338285747373
P-256,8.96427729563396
P-256,9.141914922115195
P-256,9.368251213321962
P-256,8.51146449393312
P-256,9.315403837828377
P-256,9.290367186364882
P-256,9.304644954844557
P-256,9.01329489373721
P-256,9.099865273537587
P-256,8.998417920660204
P-256,9.095727205213327
P-256,9.333843892848954
P-256,8.991383396840208
P-256,9.071231347351828
P-256,9.060146662724547
P-256,9.046938646354533
P-256,9.208084172536399
P-256,8.998736036609664
P-256,9.258704948985716
P-256,9.179462950673422
P-256,9.318778385963965
P-256,9.124667226580488
P-256,8.871372467541905
P-256,9.045556851684358
P-256,9.469993026687064
P-256,9.152544692037896
P-256,8.912900124112397
P-256,9.115577254621375
P-256,9.276904287111133
P-256,9.247952886389369
P-256,9.206024141163997
P-256,8.498279056710913
P-256,8.637750243425062
P-256,8.924337219772015
P-256,9.274995152868193
P-256,9.276501364341918
P-256,8.989164791407699
P-256,8.949150710242318
P-256,9.136371364479297
P-256,8.724780279753773
P-256,9.058301030109574
P-256,8.856970466313033
P-256,9.057063409279426
P-256,9.546524525821194
P-256,8.948186369291301
P-256,9.257898525712715
P-256,9.119074201355213
P-256,9.191663460832482
P-256,9.300701872940152
P-256,8.95381110247079
P-256,9.397773254645813
P-256,9.15349078287666
P-256,9.380613001806566
P-256,9.185159015947665
P-256,9.102242157722022
P-256,9.369572593973517
P-256,9.019491808181382
P-256,9.099658530544344
P-256,9.076671729810178
P-256,9.074790917866144
P-256,9.055934253421853
P-256,9.044062779426088
P-256,8.80185501018493
P-256,8.851053402655685
P-256,9.254295236704577
P-256,8.972122116130222
P-256,9.02591490575193
P-256,8.885327526906122
P-256,9.26353931580824
P-256,8.811486361242157
P-256,9.164478825059604
P-256,9.012515599150529
P-256,9.299294020828754
P-256,9.027908670667234
P-256,9.208074119911267
P-256,8.880431876547608
P-256,9.154209474986247
P-256,9.414879673477449
P-256,9.225519416211531
P-256,9.116430029915852
P-256,9.27182861748229
P-256,9.030747223506518
P-256,9.315517009726186
P-256,9.19362892218595
P-256,9.29073496193131
P-256,8.83288338612154
P-256,8.521416963797257
P-256,8.592424099678482
P-256,9.00882533391741
P-256,8.940395273600535
P-256,8.924161596795756
P-256,9.216488246421
P-256,9.076869707407258
P-256,9.138465267077468
P-256,8.792270333751347
P-256,9.131141641295073
P-256,9.105802601933318
P-256,9.086195807113942
P-256,9.026165133174931
P-256,9.150825067906887
P-256,9.22988751799628
P-256,9.378201939632822
P-256,9.395808232717552
P-256,9.057264429909676
P-256,9.180744681838052
P-256,9.030817475051789
P-256,9.276760108323941
P-256,9.220889903924729
P-256,8.907989866925332
P-256,8.837602072473778
P-256,8.841966669810045
P-256,9.011594357634209
P-256,8.86905629717745
P-256,8.897062451098996
P-256,8.977602885006917
P-256,9.12326295282205
P-256,9.24765152212175
P-256,9.03287129140431
P-256,8.916397388172502
P-256,8.710028962019978
P-256,8.930297157629305
P-256,9.160516496333816
P-256,9.21159949731016
P-256,9.074491546145184
P-256,9.270095417734666
P-256,9.135241271765764
P-256,9.195970716477639
P-256,8.705591494582036
P-256,8.93265524698695
P-256,9.191412088797032
P-256,9.253746324871033
P-256,9.19543225178772
P-256,8.9942296773057
P-256,8.669190631663723
P-256,8.999052704201768
P-256,9.209464092035136
P-256,8.94925313623038
P-256,8.948063371462796
P-256,9.148757428863451
P-256,9.135524406293909
P-256,8.95548858471395
P-256,9.125371371493832
P-256,9.274313252736656
P-256,9.074613936705834
P-256,8.918755318230625
P-256,9.082189737302544
P-256,9.16714842142817
P-256,9.055742316789644
P-256,8.808715536318083
P-256,9.1112130258377
P-256,8.951446182338103
P-256,9.03972666639792
P-256,9.171630328176192
P-256,9.323791535750685
P-256,9.013959328590303
P-256,9.166312664076928
P-256,9.343410304308682
P-256,9.30597232187317
P-256,9.165561636092551
P-256,9.111162005092234
P-256,9.039405497000239
P-256,9.314916027559454
P-256,8.787274161954967
P-256,9.271623856214433
P-256,8.633298191394989
P-256,8.827491422544089
P-256,9.310785608573227
P-256,9.286363190342001
P-256,9.09622557684785
P-256,8.913873275172735
P-256,9.023394306594797
P-256,9.190706161333578
P-256,8.999754467314208
P-256,9.344182381862623
P-256,9.103729764813517
P-256,9.304289142820254
P-256,9.186786237010695
P-256,9.068144845084237
P-256,9.22056015164465
P-256,8.835293830358635
P-256,9.153465106752936
P-256,9.14604070336356
P-256,9.131517851566473
P-256,9.168061245885644
P-256,9.0402023485205
P-256,9.09896443163144
P-256,9.414705716257723
P-256,9.209423868471806
P-256,8.99830133840174
P-256,9.087984941593264
P-256,9.219425406990068
P-256,9.26913394963821
P-256,8.93771325249327
P-256,9.341640746937802
P-256,8.885366065965865
P-256,9.191904726664362
P-256,8.936715807714087
P-256,9.043901388371093
P-256,8.953070686049692
P-256,8.94132285939451
P-256,9.064525427728789
P-256,9.011632289946341
P-256,9.024211073316422
P-256,9.049747914861795
P-256,9.003581884504598
P-256,8.782799931930732
P-256,9.356600087459356
