variant,verify
P-256,8.00176354459915
P-256,8.187336259563248
P-256,8.02408707402068
P-256,8.34366497639388
P-256,8.03627475345701
P-256,8.263632407052292
P-256,8.318336521959749
P-256,7.997892637969338
P-256,8.380130967813374
P-256,8.25717736364375
P-256,8.245917984724006
P-256,8.068727740295602
P-256,8.158503894703374
P-256,8.161141176471741
P-256,8.169712191780436
P-256,8.002821178164899
P-256,7.987612567683901
P-256,8.227789657315453
P-256,8.234907136480288
P-256,8.106809327502358
P-256,8.17923914785855
P-256,8.049415968850015
P-256,7.88409840287765
P-256,8.16085435331424
P-256,8.080473244989292
P-256,8.341721230402962
P-256,8.176709190508767
P-256,8.360867902487556
P-256,8.075136508349997
P-256,8.255712696562636
P-256,8.161079973539795
P-256,7.997611461719437
P-256,8.296976038503233
P-256,8.334691652524816
P-256,8.220256143623672
P-256,8.200521736149456
P-256,8.26452466939011
P-256,8.490708783999715
P-256,8.174252388212553
P-256,8.150648252078941
P-256,8.02050642499213
P-256,7.9840258858666004
P-256,8.1731650760647
P-256,8.319958849371565
P-256,8.168586076288854
P-256,8.174366782267295
P-256,8.388640213421883
P-256,8.237466104284337
P-256,8.31183858433987
P-256,8.287501820698184
P-256,8.174279094068684
P-256,8.178397096230588
P-256,8.229899440878004
P-256,8.126408250543715
P-256,8.03348369103768
P-256,8.219986439371224
P-256,8.206360246166284
P-256,7.98457954048884
P-256,8.129793034834046
P-256,8.381155025515774
P-256,8.436138502776206
P-256,8.035595183182986
P-256,8.021881768032758
P-256,8.238658983092728
P-256,7.873519736411335
P-256,7.91569412441912
P-256,8.181513497785433
P-256,8.099084121170488
P-256,8.440538663479758
P-256,7.991734566678565
P-256,8.234305866800023
P-256,8.395826762037354
P-256,8.123326988541331
P-256,8.039495392701188
P-256,7.907974596066389
P-256,8.154558373213467
P-256,8.256086070899782
P-256,8.164590070465254
P-256,8.051872686735887
P-256,8.2066238808058
P-256,7.972189667358551
P-256,8.213339859403355
P-256,7.876632131686201
P-256,8.178828858477068
P-256,8.115519028941229
P-256,8.032259945051786
P-256,8.197364358668688
P-256,8.352160016713995
P-256,8.207332327722304
P-256,8.068006092567078
P-256,7.85005099137655
P-256,8.397446562971941
P-256,8.492087601051058
P-256,8.082740688739072
P-256,8.044213880233855
P-256,8.171401340078699
P-256,8.058884803759312
P-256,7.7475447003987385
P-256,8.135877130527138
P-256,8.237083910982728
P-256,8.323655699224217
P-256,8.245183768259595
P-256,7.992321661612619
P-256,8.296248210353768
P-256,8.09995954994358
P-256,8.390205351034407
P-256,8.300832829458171
P-256,8.031151157004873
P-256,7.866346965247848
P-256,8.029328649666692
P-256,8.215187321570538
P-256,7.987913468984818
P-256,7.966153120630641
P-256,7.907213580322225
P-256,8.057514813971645
P-256,8.188117272345167
P-256,8.157742063908197
P-256,8.171326675214464
P-256,7.9344046495357015
P-256,7.825240079860517
P-256,8.368944841810405
P-256,8.25097336794004
P-256,8.257224673858925
P-256,7.779899841825204
P-256,8.468687175238745
P-256,8.233341219996127
P-256,8.324917497104162
P-256,8.054868081186415
P-256,8.24965047218645
P-256,7.932332936361571
P-256,8.203445179596264
P-256,8.14080223646309
P-256,8.16750884031565
P-256,8.229622710392485
P-256,8.36370398201016
P-256,8.051776130680349
P-256,8.321532528766213
P-256,8.102081989537238
P-256,7.983285008004485
P-256,8.263721366994368
P-256,8.409477951332121
P-256,7.986874751847218
P-256,8.305550799193437
P-256,8.358969868090515
P-256,8.26599137603416
P-256,8.037562037096718
P-256,8.148745030147627
P-256,7.952782163301657
P-256,8.179455697307969
P-256,8.17426162053247
P-256,8.171444098493858
P-256,8.271553307506267
P-256,8.186065710027114
P-256,8.336985827866918
P-256,8.279395977381995
P-256,8.14800725070327
P-256,8.252469179266836
P-256,8.341994741113394
P-256,8.356866764063517
P-256,8.176683805835882
P-256,8.336598533954511
P-256,8.252171787560647
P-256,8.227717133927465
P-256,7.936178441677109
P-256,8.059372406657392
P-256,8.208559965371572
P-256,8.364308214998056
P-256,7.73888717382794
P-256,8.277662716817586
P-256,8.250188310673659
P-256,7.978617118826439
P-256,8.124989041395828
P-256,8.315424991594798
P-256,8.087372238030353
P-256,8.144518202721057
P-256,8.148451922477866
P-256,7.893664174717276
P-256,8.17007802449421
P-256,7.972355542772429
P-256,8.050039056138209
P-256,8.186316031523415
P-256,8.278578754478334
P-256,8.311166424731404
P-256,8.078811813308606
P-256,8.213923262296325
P-256,8.192538149104674
P-256,8.398671412124804
P-256,8.454109023443474
P-256,8.287304951384655
P-256,8.096805325763446
P-256,8.21002448621019
P-256,8.376316733931011
P-256,8.112392845548358
P-256,8.132917572118966
P-256,8.095396512149033
P-256,8.148885522780143
P-256,8.132348565087264
P-256,8.396182395077599
P-256,8.040294367453901
P-256,8.067316659526625
P-256,8.25566803593986
P-256,8.188118395242212
P-256,8.360623555150537
P-256,8.331718743397277
P-256,8.06527756484973
P-256,7.920684730179331
P-256,8.165279192113985
P-256,8.117617705671506
P-256,8.178695557093013
P-256,8.199355206003741
