variant,mean_verify,std_verify
Dilithium2,38.94868700413555,0.7239093358638173
Dilithium3,63.697962496715355,1.1343220840730306
Dilithium5,100.12683253291914,1.8286846365333322
Falcon-1024,113.00210162210506,2.0954046099336834
Falcon-512,58.83850379242108,1.103558185977335
Falcon-padded-1024,111.55944317016323,2.0978005346772197
Falcon-padded-512,58.47679858275,1.0217697273192237
MAYO-2,22.96087487793175,0.4017249511657104
MAYO-3,81.85646433665039,1.3578118130580448
MAYO-5,159.31439219220425,2.9454649048802835
ML-DSA-44,39.112146428785515,0.6682014286412655
ML-DSA-65,63.630677581241855,1.1611406705531098
ML-DSA-87,100.00135522897632,1.7720500505650458
P-256,106.40782801428826,2.0004428928738034
P-384,687.6014825418049,11.907035333497534
P-521,676.0999153645961,12.253333490750821
SPHINCS+-SHA2-128f-simple,753.3343806180642,14.90313700877894
SPHINCS+-SHA2-128s-simple,287.0224065505408,5.234918433189656
SPHINCS+-SHA2-192f-simple,1141.0721044707093,20.085020499203903
SPHINCS+-SHA2-192s-simple,481.1766426094468,8.63798859313905
SPHINCS+-SHA2-256f-simple,1162.6434986966078,19.373617966853327
SPHINCS+-SHA2-256s-simple,662.8648214335437,11.17646430842731
SPHINCS+-SHAKE-128f-simple,1444.0436024578487,25.817822728764067
SPHINCS+-SHAKE-128s-simple,547.37692938912,9.58277001085575
SPHINCS+-SHAKE-192f-simple,2124.660500243878,40.83388421973842
SPHINCS+-SHAKE-192s-simple,777.7835273152165,13.717559573145182
SPHINCS+-SHAKE-256f-simple,2074.959825739846,36.06485915520787
SPHINCS+-SHAKE-256s-simple,1086.4028395574467,18.99743335095937
cross-rsdp-128-balanced,636.0842185992516,11.019017371167502
cross-rsdp-128-fast,340.7624391121981,5.597870515250775
cross-rsdp-128-small,2447.8821490073396,46.593002913401584
cross-rsdp-192-balanced,1427.7683227664384,24.808581712382342
cross-rsdp-192-fast,788.088313621529,14.51873790134624
cross-rsdp-192-small,3405.9623906557026,58.48085563137742
cross-rsdp-256-balanced,2331.963671808311,43.068620174300555
cross-rsdp-256-fast,1373.4858849766663,23.879872635183947
cross-rsdp-256-small,4468.294966913823,81.51432462956082
cross-rsdpg-128-balanced,428.8288390771753,7.528682423265284
cross-rsdpg-128-fast,234.98518308197342,4.466281311301304
cross-rsdpg-128-small,1531.6610983753176,25.708586694164225
cross-rsdpg-192-balanced,666.334241377596,11.147671514256002
cross-rsdpg-192-fast,561.3991066184661,10.14771164694056
cross-rsdpg-192-small,2522.5871436805287,43.50813944879551
cross-rsdpg-256-balanced,1068.421615157307,18.779619434206456
cross-rsdpg-256-fast,897.5819446448864,15.96272872051552
cross-rsdpg-256-small,2900.988115856678,50.97392661769964
