variant,verify
P-256,7.523997515279232
P-256,7.545671436618981
P-256,7.508898016897596
P-256,7.609717702523931
P-256,7.639683265870974
P-256,7.37861156746968
P-256,7.55789023746895
P-256,7.464939118167411
P-256,7.358501492672447
P-256,7.6928719064846405
P-256,7.432693068989126
P-256,7.803870776075385
P-256,7.533406708069673
P-256,7.420684824701526
P-256,7.47754954937588
P-256,7.589904705809985
P-256,7.457082167294686
P-256,7.3934898163163245
P-256,7.75157163129096
P-256,7.297781546238069
P-256,7.192545680340076
P-256,7.465482547796504
P-256,7.633902014908761
P-256,7.412553575711745
P-256,7.539012871881533
P-256,7.726661551990212
P-256,7.560423247024773
P-256,7.583385859065367
P-256,7.3438082600197445
P-256,7.490266409545724
P-256,7.5479546702007765
P-256,7.408936968217283
P-256,7.5605584790449605
P-256,7.328647858851788
P-256,7.433881257424889
P-256,7.27850577278074
P-256,7.599370878013059
P-256,7.295443229174839
P-256,7.491816979842968
P-256,7.4502352653608295
P-256,7.586526580863481
P-256,7.483231191309467
P-256,7.474430210052995
P-256,7.590928170407142
P-256,7.682478900327443
P-256,7.4354354515417285
P-256,7.549492206541588
P-256,7.391301108223749
P-256,7.501578248552917
P-256,7.472819623117429
P-256,7.372459294474119
P-256,7.559864164383429
P-256,7.5325616655982355
P-256,7.387656805587374
P-256,7.308823904406431
P-256,7.548895455196519
P-256,7.5794707917521045
P-256,7.512035581407368
P-256,7.505697671519216
P-256,7.689148597340301
P-256,7.640758049795398
P-256,7.330725946042698
P-256,7.588478871874389
P-256,7.501634019432248
P-256,7.524578837789386
P-256,7.555329004177126
P-256,7.498116208420468
P-256,7.639964391666524
P-256,7.571909868480954
P-256,7.544970288868606
P-256,7.594469996156452
P-256,7.539538023436219
P-256,7.56126207894659
P-256,7.500792653464718
P-256,7.3848627729433804
P-256,7.680326250695448
P-256,7.666747970523556
P-256,7.649444614123884
P-256,7.554373909124386
P-256,7.338563398737426
P-256,7.666226037981815
P-256,7.451140036816902
P-256,7.4852234598984
P-256,7.210794610780554
P-256,7.584530337394239
P-256,7.348365152455371
P-256,7.489129575740686
P-256,7.587225355009294
P-256,7.300106706274459
P-256,7.539512891484842
P-256,7.5216062968636574
P-256,7.555454379966487
P-256,7.538081750268996
P-256,7.377522098641289
P-256,7.277632314564232
P-256,7.581062536363447
P-256,7.344541961368107
P-256,7.880093410311103
P-256,7.531512824137101
P-256,7.436124356303556
P-256,7.437571434921831
P-256,7.334135582879012
P-256,7.426087401726777
P-256,7.390630485999572
P-256,7.431586372925175
P-256,7.216130314413453
P-256,7.559035429855297
P-256,7.716250453760709
P-256,7.497785338925949
P-256,7.422614345977802
P-256,7.214768382286414
P-256,7.433645300947729
P-256,7.589672545904524
P-256,7.552830851188041
P-256,7.516365262794992
P-256,7.422809258370786
P-256,7.493422399435508
P-256,7.29156790288979
P-256,7.458171604681608
P-256,7.861800801664523
P-256,7.354972219426686
P-256,7.43458534888093
P-256,7.540721906651309
P-256,7.443782515818308
P-256,7.3523699856676155
P-256,7.2765644868582084
P-256,7.37616908555833
P-256,7.624413146814904
P-256,7.437025753882614
P-256,7.495246079440654
P-256,7.401788662888157
P-256,7.528792733335642
P-256,7.5859332923528315
P-256,7.341006426299308
P-256,7.641292573689245
P-256,7.197269430921591
P-256,7.5091696462393625
P-256,7.5802270954083415
P-256,7.684346979892816
P-256,7.430303573191108
P-256,7.5882713284497605
P-256,7.150241672581475
P-256,7.307030407613062
P-256,7.458528578618404
P-256,7.622432131431036
P-256,7.378950955759331
P-256,7.433603404778588
P-256,7.414920905140457
P-256,7.72052798244745
P-256,7.266973353564945
P-256,7.5865780559493885
P-256,7.411849270579621
P-256,7.561832052890963
P-256,7.5976780689937
P-256,7.716516649619589
P-256,7.598738616576107
P-256,7.51960108597754
P-256,7.439003299982265
P-256,7.364398399754267
P-256,7.504776215271965
P-256,7.6371232945653755
P-256,7.566378434449079
P-256,7.644908350249703
P-256,7.720999829222064
P-256,7.406484012537762
P-256,7.329323985879691
P-256,7.6154574036497475
P-256,7.720288167980846
P-256,7.311990700919236
P-256,7.823571418247863
P-256,7.4229718834385645
P-256,7.65073970286956
P-256,7.5388532991640576
P-256,7.523834445108102
P-256,7.242441490931482
P-256,7.569545091769968
P-256,7.468361463418159
P-256,7.242693686957164
P-256,7.411875630575905
P-256,7.57320172816629
P-256,7.500278833162196
P-256,7.449841261171781
P-256,7.591332044451599
P-256,7.28085687964541
P-256,7.380092522963058
P-256,7.348446824779317
P-256,7.64216527414473
P-256,7.446211235807421
P-256,7.4275163591265425
P-256,7.601363887602472
P-256,7.43658566943151
P-256,7.497276587544245
P-256,7.6143624299826
P-256,6.989108371470867
P-256,7.542574684232291
P-256,7.351677280251184
P-256,7.52865100551871
P-256,7.268207472777424
P-256,7.495550245516086
P-256,7.795041017891412
P-256,7.493339731496346
P-256,7.454869450463409
P-256,7.192893186712618
P-256,7.508157011657792
P-256,7.4670264739668095
P-256,7.576721113745928
P-256,7.461566045127291
P-256,7.3835108015770725
P-256,7.627587054168957
P-256,7.416422285645025
P-256,7.295158297629694
P-256,7.340902454470903
P-256,7.535455952474901
P-256,7.221839875059885
P-256,7.257312338571442
P-256,7.543544896703565
P-256,7.4750646286606495
P-256,7.3218466806509355
P-256,7.6364205021933325
P-256,7.385545226516113
P-256,7.491628213645472
