variant,mean_verify,std_verify
Dilithium2,2.522622291643699,0.05139468380179986
Dilithium3,4.1033778585610285,0.08332557335848317
Dilithium5,6.427022207808498,0.1325169587487111
Falcon-1024,7.866683340352117,0.15522605093742928
Falcon-512,5.655574291428322,0.11167394208390359
Falcon-padded-1024,7.721294268509193,0.15374380961145448
Falcon-padded-512,4.159555029004271,0.07717054723181588
MAYO-2,1.8453681589348685,0.03675808052380239
MAYO-3,8.781678288016213,0.1694597853548083
MAYO-5,16.24255837500169,0.32613159136745784
ML-DSA-44,2.5526698594676076,0.049142622203035356
ML-DSA-65,4.103670935415644,0.07931535399193017
ML-DSA-87,6.251528809100429,0.11862135134321461
P-256,7.48715851783197,0.1458499593757619
P-384,32.79182708127003,0.6453266342530267
P-521,40.818438415300704,0.770628772469541
SPHINCS+-SHA2-128f-simple,64.29218238598537,1.2847491924192447
SPHINCS+-SHA2-128s-simple,23.32515446477491,0.43451645810984857
SPHINCS+-SHA2-192f-simple,97.92340426399909,1.9217676806661288
SPHINCS+-SHA2-192s-simple,38.87253128301764,0.7810015180697962
SPHINCS+-SHA2-256f-simple,99.25309518582323,1.9502209264367147
SPHINCS+-SHA2-256s-simple,54.25001407091333,1.0774529547631275
SPHINCS+-SHAKE-128f-simple,122.20298627474996,2.3794867302350107
SPHINCS+-SHAKE-128s-simple,45.113638317054566,0.9134352758512225
SPHINCS+-SHAKE-192f-simple,175.57559259275584,3.4583388289673884
SPHINCS+-SHAKE-192s-simple,63.956024305060986,1.2466937730691285
SPHINCS+-SHAKE-256f-simple,178.48811415694468,3.359280762239953
SPHINCS+-SHAKE-256s-simple,91.81358764341987,1.7776206082721067
cross-rsdp-128-balanced,50.9737922335148,0.9779812401710523
cross-rsdp-128-fast,27.38206556722851,0.5532387490779174
cross-rsdp-128-small,199.70763540777756,4.061448582295846
cross-rsdp-192-balanced,113.80216150541351,2.249864597555569
cross-rsdp-192-fast,63.42583528225369,1.2638269342720752
cross-rsdp-192-small,277.57641571368475,5.262557396848352
cross-rsdp-256-balanced,188.11028925732424,3.759188591964887
cross-rsdp-256-fast,109.50576790458727,2.0650054665478996
cross-rsdp-256-small,370.26847567999624,7.316952894912888
cross-rsdpg-128-balanced,33.936987559057606,0.6675578222861447
cross-rsdpg-128-fast,19.01118437315599,0.36627060589582267
cross-rsdpg-128-small,118.69462561830659,2.3036936864477826
cross-rsdpg-192-balanced,52.30213650389511,1.0433197202179039
cross-rsdpg-192-fast,44.892722458508196,0.9238439852599482
cross-rsdpg-192-small,190.0898870707478,3.6749819467215215
cross-rsdpg-256-balanced,85.7211119064658,1.6835097686770206
cross-rsdpg-256-fast,73.44308606971289,1.4179345636714986
cross-rsdpg-256-small,232.55031199798367,4.626317467873896
