variant,mean_verify,std_verify
Dilithium2,3.4802750146232255,0.08613834398038853
Dilithium3,5.5371003469033395,0.13925652037436678
Dilithium5,8.52338760126523,0.21698082204013355
Falcon-1024,11.691040650315703,0.2909774078209965
Falcon-512,6.286233443355374,0.15757821835161775
Falcon-padded-1024,11.600880547360367,0.28866608046549735
Falcon-padded-512,6.189406847032873,0.1573918594569618
MAYO-2,3.1493478496889007,0.07785866585014689
MAYO-3,11.010561999932536,0.2748416946423971
MAYO-5,22.01624213043355,0.5063748825356859
ML-DSA-44,3.4916529405939736,0.08649830328450078
ML-DSA-65,5.554030264432534,0.14190275145720205
ML-DSA-87,8.463728664438978,0.20513497499828226
P-256,10.267930586966349,0.2545734411485114
P-384,59.61887523917424,1.49190946915198
P-521,67.03883571553077,1.695062546769467
SPHINCS+-SHA2-128f-simple,81.20302899731058,1.9952254074003521
SPHINCS+-SHA2-128s-simple,34.67630495088707,0.8460697946647635
SPHINCS+-SHA2-192f-simple,115.09509126649415,2.8190426423983332
SPHINCS+-SHA2-192s-simple,50.707995178871435,1.1978124437702924
SPHINCS+-SHA2-256f-simple,118.51628699008548,2.924085282630022
SPHINCS+-SHA2-256s-simple,69.28978430436874,1.742267921846026
SPHINCS+-SHAKE-128f-simple,122.5844700660613,3.05514894320802
SPHINCS+-SHAKE-128s-simple,47.05772636869433,1.131021348599316
SPHINCS+-SHAKE-192f-simple,174.91735001604013,4.2221287045611255
SPHINCS+-SHAKE-192s-simple,66.19799118438371,1.6720481418816964
SPHINCS+-SHAKE-256f-simple,176.20603664234594,4.575066689601641
SPHINCS+-SHAKE-256s-simple,92.92265435599455,2.2419222203450935
cross-rsdp-128-balanced,59.15403990658304,1.4541567318634165
cross-rsdp-128-fast,32.77816605777302,0.7900900262166574
cross-rsdp-128-small,224.54634528746473,5.651466845750483
cross-rsdp-192-balanced,132.19670497421748,3.3676387142972812
cross-rsdp-192-fast,73.50032764481661,1.825145672899471
cross-rsdp-192-small,314.61464598287745,8.21899465320074
cross-rsdp-256-balanced,218.88189701766615,5.403422571013139
cross-rsdp-256-fast,130.1780107841486,3.2481067160625683
cross-rsdp-256-small,419.1283388663474,10.576767618383442
cross-rsdpg-128-balanced,42.150581093561335,1.0418428109016908
cross-rsdpg-128-fast,22.84702654742309,0.5611117724432599
cross-rsdpg-128-small,148.2139914479645,3.5630549992330773
cross-rsdpg-192-balanced,60.18633694012717,1.5016651677096262
cross-rsdpg-192-fast,51.84523447937475,1.2727949543357515
cross-rsdpg-192-small,221.23854262201866,5.65733308859234
cross-rsdpg-256-balanced,105.02755556443084,2.6201668957905673
cross-rsdpg-256-fast,88.14267506266766,2.155615460815761
cross-rsdpg-256-small,286.25519308796305,6.996737475048784
