variant,verify
P-256,10.243201490834064
P-256,10.54658159313838
P-256,10.284858896088988
P-256,10.013782989320884
P-256,9.77414008955286
P-256,10.522904659795163
P-256,10.301096687008252
P-256,10.45077629161586
P-256,10.265123630912203
P-256,10.159218193854889
P-256,10.346157551718335
P-256,10.072276194744378
P-256,10.072735077850913
P-256,9.71028770600211
P-256,10.607125591345
P-256,10.574249451670989
P-256,10.537911412955065
P-256,10.510496029558105
P-256,10.281554797336947
P-256,10.163588896344658
P-256,10.190954911936387
P-256,10.120061564608253
P-256,10.674387167826252
P-256,10.359785702347592
P-256,10.262461055437864
P-256,9.864063266197226
P-256,10.586377407099729
P-256,10.101594612157617
P-256,10.520533678883243
P-256,9.871889146254697
P-256,10.833862045255916
P-256,9.851692119603655
P-256,10.530093941764026
P-256,10.243778067700687
P-256,10.251530634556056
P-256,9.903873320159322
P-256,10.420251464260485
P-256,10.368653950655098
P-256,10.450105581056576
P-256,10.45731645848534
P-256,10.426725738631749
P-256,10.536025861183074
P-256,10.215574183937635
P-256,10.44390151233678
P-256,9.850981743643535
P-256,9.878000936960413
P-256,10.349438795856647
P-256,10.341800804481878
P-256,9.988054435767202
P-256,9.834751385926529
P-256,9.935443288095366
P-256,10.147556136643784
P-256,10.360889762995996
P-256,10.091465671740359
P-256,9.972057022320179
P-256,10.276818246604911
P-256,10.102189435346078
P-256,10.567751173571327
P-256,10.387005592713074
P-256,10.385269742712254
P-256,10.445504644276781
P-256,9.866723889851867
P-256,10.153745268708702
P-256,10.567284914867765
P-256,10.968819746723055
P-256,10.290689309968405
P-256,10.409279234900534
P-256,9.802215321574073
P-256,10.073820308942281
P-256,10.555299294582674
P-256,10.174512460269534
P-256,10.396469619084533
P-256,10.242718578501524
P-256,10.121502998080231
P-256,10.494158047043442
P-256,10.40756216367635
P-256,10.176429707494618
P-256,10.253008345315402
P-256,10.230859144655655
P-256,9.791153090156888
P-256,10.478267485638307
P-256,10.299546749437445
P-256,10.309266541483119
P-256,10.281263780679451
P-256,10.626991806477486
P-256,10.298620057035137
P-256,10.40618978584021
P-256,10.412876018777824
P-256,10.855746252059468
P-256,9.703216592082077
P-256,10.51519145454224
P-256,10.779193021327231
P-256,10.146090190065625
P-256,10.221487845939672
P-256,10.747814830070494
P-256,10.123053493140151
P-256,10.267286453951215
P-256,10.432909729862219
P-256,10.082552279146844
P-256,10.356182220948238
P-256,10.305760528912195
P-256,10.305311050779464
P-256,10.035508179559226
P-256,10.573820837779675
P-256,9.671310438857185
P-256,10.366666264112922
P-256,10.178405985078376
P-256,10.043521039203927
P-256,10.149169758602765
P-256,9.674476477547948
P-256,9.629803801284655
P-256,10.252154214333444
P-256,10.495418895462382
P-256,10.505761303920009
P-256,10.282863656215259
P-256,10.08075221666994
P-256,10.214683601959605
P-256,10.205128175791156
P-256,10.094245348825552
P-256,10.325397860050103
P-256,10.542234910348162
P-256,10.393194439103121
P-256,9.84465394039312
P-256,10.072764130798507
P-256,10.357941702434445
P-256,10.261934713502448
P-256,10.264212885091721
P-256,10.529344044262771
P-256,10.106263461841388
P-256,10.06913672350049
P-256,10.668836726883184
P-256,10.418010538780077
P-256,10.44166680354116
P-256,10.257728042532296
P-256,10.57800857875316
P-256,10.46266972329681
P-256,10.143124565094704
P-256,10.721165292230289
P-256,10.196867061001592
P-256,10.532782524861686
P-256,9.80952315593227
P-256,10.050602029473595
P-256,10.528335131188669
P-256,9.90091575101874
P-256,10.246926824809275
P-256,10.036484329403228
P-256,10.681858138136077
P-256,10.389640238027022
P-256,10.241848272685026
P-256,10.392429490763794
P-256,10.261370041040065
P-256,10.230308665708714
P-256,10.408736216356495
P-256,10.378831425932617
P-256,10.276715779974417
P-256,9.992332867676073
P-256,9.951274990377478
P-256,10.354690994947772
P-256,10.063998186950087
P-256,10.173901073815264
P-256,10.404569829174129
P-256,10.4564671733146
P-256,10.309753714153864
P-256,10.127602156260807
P-256,9.867059893288419
P-256,10.297107198267016
P-256,10.214208109547453
P-256,10.16106285610944
P-256,10.46895032270888
P-256,10.305588578469596
P-256,10.144315243214688
P-256,9.898107189440223
P-256,10.171368349063366
P-256,10.129203075552104
P-256,10.547729804063668
P-256,10.239977481678523
P-256,10.631747740154855
P-256,10.014370220967301
P-256,9.70591363433553
P-256,9.866320640094544
P-256,10.317790956252637
P-256,10.586721146542143
P-256,10.511639910763298
P-256,10.22874060301492
P-256,10.003094344926087
P-256,10.264561017032785
P-256,10.256257657846387
P-256,10.154184699459499
P-256,10.159978887603248
P-256,10.472367670618857
P-256,10.376011778523395
P-256,10.137976510175731
P-256,10.430604477188755
P-256,10.429443779137321
P-256,10.699670584855696
P-256,10.316958060261353
P-256,9.712090802228763
P-256,10.235718587569279
P-256,10.006425691725013
P-256,10.14799552511725
P-256,10.38414325686853
P-256,10.278624907861664
P-256,10.352276223533702
P-256,10.25535311064362
P-256,10.453867306096807
P-256,10.136492140152223
P-256,10.24706515867377
P-256,10.30440030330632
P-256,10.720237172525394
P-256,10.243823466186381
P-256,10.40978425493781
P-256,10.153172182694236
P-256,10.068936611890518
P-256,9.647888572111729
P-256,10.15535264447145
P-256,10.165417373104049
P-256,10.436478472612471
P-256,10.295804347711023
P-256,10.405961455367837
P-256,10.21859397849122
P-256,10.321184174593945
P-256,10.165610095808916
P-256,9.964109805827611
P-256,10.625291109030465
P-256,10.291891945091178
P-256,10.18172498204856
P-256,10.371865087432212
P-256,9.80567059901614
P-256,10.696615701715425
P-256,10.08324584240999
P-256,10.071625202401975
P-256,10.336437298838364
P-256,10.41264235927635
P-256,10.332134165103492
P-256,10.318038015247463
P-256,10.188516091921038
P-256,10.458585363030437
P-256,10.318707799480448
P-256,10.359968961471887
P-256,10.468873869651175
P-256,10.485398687772344
P-256,9.598753110011895
P-256,10.510566282879974
P-256,9.944170753320273
P-256,9.944265048428806
P-256,10.677909390794355
P-256,10.379368283384121
P-256,9.970549384544174
P-256,10.261021895970956
P-256,10.1109373071982
P-256,10.0829777078832
P-256,10.373488676404051
P-256,10.269093833100143
P-256,10.298481025840665
P-256,10.207540811318411
P-256,10.001390729404015
P-256,9.83913188045939
P-256,10.054482052434068
P-256,10.477821267486581
P-256,10.025770122130744
P-256,9.96694910070581
P-256,10.14769659203479
P-256,10.328385054093376
P-256,10.250102127667132
P-256,10.47028043054612
P-256,10.292563253939507
P-256,10.319728608446134
P-256,10.36276174956735
P-256,10.267979453868254
P-256,10.098146642706915
P-256,9.997422702164759
P-256,10.251146897409962
P-256,10.449034166131176
P-256,10.309159566984526
P-256,10.151110926205694
P-256,10.06642253193102
P-256,10.034989313562338
P-256,10.47976811520674
P-256,10.800377297062925
P-256,10.255899084797399
P-256,10.019441636447118
P-256,10.34806653652377
P-256,10.047098509832985
P-256,10.36956791149545
P-256,9.62116629355918
P-256,10.422760764782296
P-256,10.479275858424637
P-256,10.119117840264902
P-256,10.365470547042092
P-256,9.997863481594601
P-256,10.401208797720674
P-256,10.67717432402839
P-256,10.524919825222455
P-256,10.123147694464404
P-256,10.688760972752684
P-256,10.453304024094292
P-256,10.2410748630319
P-256,10.442580564576847
P-256,10.507460408958572
P-256,10.256626053963164
P-256,10.406289608997131
P-256,10.334503841243022
P-256,10.45550511630362
P-256,10.068773635280438
P-256,10.113565810989552
P-256,10.155676627239696
P-256,10.349012997844817
P-256,10.250669749035376
P-256,10.033915083448742
P-256,10.142967404316197
P-256,9.756137888113328
P-256,10.27118251832889
P-256,10.434417630999382
P-256,10.437223178285452
