variant,verify,artifacts_size
P-256,135.28029570863794,175195.43679829218
P-256,135.8095587112834,175998.59746290735
P-256,139.65187186581184,180880.69954184402
P-256,137.220906802383,177849.99848310155
P-256,135.90904301962016,176016.37615315715
P-256,138.93555769500028,180135.7953419126
P-256,139.24595924522083,180500.50575068343
P-256,138.38797542443774,179159.7061944168
P-256,136.34535889582236,176564.44801287653
P-256,138.83379123006975,179860.16436425742
P-256,140.06857120006032,181575.95795843785
P-256,135.08592805328541,175121.67647618183
P-256,138.56331171039932,179478.84494259837
P-256,138.6175546786643,179712.56808935737
P-256,140.72917211934526,182160.92736321592
P-256,140.62933391824575,182258.32322669122
P-256,138.82255450417568,179823.5128403371
P-256,136.47549867191765,176933.35354278784
P-256,138.19232389985746,179129.68174998902
P-256,136.01766841267465,176201.66205553582
P-256,136.19135322203974,176318.9183166185
P-256,134.61560146422744,174331.14285716627
P-256,136.1919097747927,176699.80197870225
P-256,140.18989178143596,181770.9378100737
P-256,137.56462858940512,178159.06613834776
P-256,139.19822687837672,180312.8322006055
P-256,138.4787508278245,179588.8429356409
P-256,137.0926733117153,177379.66985237304
P-256,138.9450330024997,180161.99093712843
P-256,138.99908026493142,180036.82983911116
P-256,136.9575959058661,177396.82770482858
P-256,135.2744167114356,175354.2633268866
P-256,140.84828208904173,182509.59530166976
P-256,138.89976575580638,179988.63897152964
P-256,134.65826272105986,174547.07305805455
P-256,137.57418966041118,178250.32016428985
P-256,137.96685638291933,178775.27214137255
P-256,130.65939751226605,169342.98086044512
P-256,134.53989811901005,174446.75928780666
P-256,137.74635045366153,178295.6695822953
P-256,137.21214243150715,177753.67719163676
P-256,135.648231900995,175719.6638090125
P-256,138.9795762440852,180065.8375325525
P-256,132.7706914763062,172072.63202312763
P-256,139.234456061001,180479.8123824384
P-256,138.51554406572706,179577.44643036634
P-256,138.93315270913453,180082.61455691123
P-256,140.01429810622014,181386.14198718025
P-256,139.65842412982036,180978.31047237763
P-256,138.59704529194735,179650.581425402
P-256,141.68400772979936,183683.23633083695
P-256,137.01547700311826,177587.17687797002
P-256,141.4221935645505,183232.6221064866
P-256,137.5071523041622,178224.13685955034
P-256,140.75585404783212,182265.26246604844
P-256,140.53838498329537,182142.2341896982
P-256,137.65446141269695,178462.9904611978
P-256,137.53194782089446,178078.06835321945
P-256,137.88755207690755,178632.4211086424
P-256,138.44784502890562,179321.12428798818
P-256,138.10388572103702,179094.0207428607
P-256,141.81180808031706,183672.51649769593
P-256,135.44657530288046,175489.10630380234
P-256,139.80157127262112,181135.24351223247
P-256,139.66457921554766,181057.90528076803
P-256,135.74904561687285,175852.82772976204
P-256,138.7869159862314,179777.59723702545
P-256,137.4716596351486,178368.44391517102
P-256,137.77643057122762,178450.64851684636
P-256,136.17134088872106,176414.505365386
P-256,134.3215348970562,174044.4060655186
P-256,140.02529071651443,181316.27081392086
P-256,137.23166471052,177736.4522068716
P-256,134.7470098518415,174715.18058501414
P-256,140.0016812936201,181339.10492617454
P-256,140.03999074920736,181551.20977147453
P-256,141.4786701793683,183303.96744174047
P-256,138.8572369192787,179916.26398602105
P-256,137.66902266385938,178415.0442863125
P-256,135.58943999498132,175710.63147215254
P-256,131.0555985083267,169941.13328336357
P-256,138.1645777222846,179067.54926147053
P-256,132.27694594456605,171070.25791106248
P-256,140.56982089844035,182206.04403888335
P-256,133.44353445064434,172774.7345338002
P-256,136.28230440203643,176521.03090615856
P-256,137.2163978806258,177752.66395883006
P-256,135.59455996142148,175817.03474300474
P-256,136.82682041726662,177229.9558618521
P-256,137.64926656967612,178411.64397179114
P-256,139.63356847525517,180950.23656327315
P-256,136.5060190169035,176992.29687436027
P-256,136.07248725856195,176529.64479352417
P-256,139.9587865191622,181442.5424161482
P-256,138.71829223194416,179759.0055695463
P-256,139.38362096648362,180598.5091244152
P-256,133.77960298398696,173506.29061520216
P-256,139.59608551157518,180815.0950949092
P-256,138.99885476725535,180242.21222304294
P-256,140.89560626693216,182505.8349204795
P-256,140.16678483582123,181648.06699614928
P-256,134.29443160780988,173867.9861702949
P-256,136.96969852087048,177510.39344867112
P-256,138.92489228471146,179981.4260240653
P-256,139.8308999738981,181185.12990884093
P-256,136.64246934951572,177055.79384591474
P-256,131.45408290445445,170329.11869744712
P-256,133.7590428553612,173239.45540213658
P-256,140.04178203574367,181439.88326133275
P-256,138.86437149145237,179826.99720202846
P-256,134.64647815854948,174568.37989376407
P-256,139.25943727383535,180574.6897480149
P-256,137.66119821734975,178374.8676318604
P-256,137.41157249052137,177980.6168135531
P-256,140.8330017727641,182516.28098173623
P-256,137.45599516154923,178001.2792493512
P-256,141.1275083057805,182776.30621914062
P-256,132.78418196743627,171990.0458757179
P-256,138.88552281239637,179968.99359241402
P-256,134.31359421868834,173962.07089152193
P-256,134.2880448633907,173989.76094836302
P-256,137.9022339415528,178664.30446312088
P-256,137.05034242735613,177627.39049858783
P-256,138.82322337581027,179986.74086429895
P-256,137.5546031068879,178214.1818371043
P-256,127.94881193017113,165897.25603296683
P-256,137.98437660102297,178689.92708461615
P-256,138.62577824056277,179711.09010037006
P-256,135.3680502782436,175336.25658722417
P-256,136.35790902240373,176812.45771769268
P-256,136.92640436197243,177398.97442097464
P-256,137.34932692348062,177841.83320602926
P-256,137.82877039178558,178585.23236262662
P-256,139.2237652767622,180377.8968255589
P-256,138.172841321411,179004.37954322173
P-256,140.08205197300475,181509.79623458433
P-256,135.62927639246294,175723.39781607283
P-256,138.17795817720372,179165.52622439928
P-256,136.6631786150894,176995.41182650026
P-256,134.38747077478303,174318.80453204497
P-256,137.62066809909632,178350.41831565218
P-256,138.11431980797084,179074.14516043293
P-256,138.59512828744704,179611.85697494692
P-256,139.70040183941282,180868.80455382713
P-256,137.51449381339725,178099.24335617828
P-256,135.39199469401254,175348.36581125355
P-256,140.21329837639627,181698.06307511448
P-256,137.8215573559519,178506.16818641915
P-256,125.91654976401222,162935.92440229442
P-256,138.57847353695155,179725.6205726702
P-256,140.05457990426686,181309.36504300384
P-256,140.0894381559714,181419.73504441258
P-256,138.04881706922527,178814.99944333493
P-256,137.8540837481586,178509.4744304447
P-256,137.7237552514344,178356.25375783996
P-256,127.72759447040241,165621.71538079728
P-256,139.20826417147404,180270.64434851627
P-256,137.2760860994152,177872.4728439635
P-256,138.37141474329874,179236.05041589047
P-256,137.83211474221363,178347.23685378087
P-256,141.20835738887277,182934.47672877825
P-256,139.94190565904734,181316.77044248374
P-256,136.3674828836437,176693.76992181642
P-256,140.25207928758184,181631.04326627628
P-256,134.5613249696659,174333.62064377687
P-256,136.56190917650707,176754.04004564363
P-256,137.39841790081513,177975.87882049484
P-256,137.19177319331618,177826.57202884316
P-256,140.8854982752923,182513.66211090016
P-256,133.3672160714613,172846.0933016362
P-256,136.50146981692296,177016.36920347615
P-256,135.61855036858245,175726.9422134832
P-256,138.7917561121639,179866.2582129697
P-256,137.4264221661241,178032.2168403629
P-256,136.3434129972865,176701.29404421302
P-256,139.5098193022646,180764.4422613578
P-256,136.55267774113008,176969.10366823187
P-256,139.16836545267367,180349.6768311314
P-256,140.4478097571117,182093.1764595346
P-256,141.18313017710736,182869.66911200847
P-256,139.0830941302952,180263.43242477597
P-256,137.17069205713517,177572.32294229028
P-256,138.28487770142897,179074.36747789592
P-256,136.5995970811274,177047.00458311586
P-256,135.62620408520374,175664.74555773186
P-256,136.41964503730838,176783.29090862302
P-256,137.05117744879215,177721.18878935062
P-256,139.15670570089426,180307.8425801947
P-256,138.39552030472453,179256.47794573626
P-256,130.82472030659358,169660.84918934538
P-256,139.67303687800745,180957.37605039947
P-256,139.03335228942802,180068.54311900935
P-256,140.77312579748016,182390.38101932398
P-256,138.65663104896885,179786.3259026043
P-256,138.47906547372196,179492.81323291676
P-256,140.11460606487108,181548.8132984478
P-256,135.0427182523967,174974.09270138174
P-256,139.89013707575378,181396.03327283595
P-256,140.3487636475222,182053.50016737406
P-256,139.6199123828742,180878.180226634
P-256,135.61862618727744,175535.8886221208
P-256,137.6386185476883,178415.48484497017
P-256,135.15011517111472,175119.97775146426
P-256,137.4814381678666,178122.0664673227
P-256,140.54989143813225,182102.29815273447
P-256,135.4660177463278,175567.18201108958
P-256,140.2385422128728,181633.75256725022
P-256,137.43601869303347,178146.41818005827
P-256,134.56215608853964,174365.06494544641
P-256,137.9657129179335,178680.1317182122
P-256,138.98694091955207,179990.91281537563
P-256,135.7794510138502,176023.69719640442
P-256,141.0857994156557,182832.423417484
P-256,136.97210051276235,177465.59960322845
P-256,138.34499709604574,179206.28453139862
P-256,134.77515606661882,174575.1802812426
P-256,139.46996921396197,180547.06560508814
P-256,138.07098245867027,178918.2888621319
P-256,138.44998557548882,179442.09030993382
P-256,138.23179838860455,178931.72971820371
P-256,138.9258367749814,180030.49022465287
P-256,139.033299984622,180169.4496795456
P-256,138.81717991312118,180010.559694085
P-256,134.977168950435,174806.44718464883
P-256,138.70230553617975,179718.0124387063
P-256,136.376041464601,176412.42473713937
P-256,137.95185191600768,178736.81454541
P-256,140.69676521832287,182201.60434752144
P-256,136.86971115756762,177335.5702787398
P-256,141.48010019026765,183403.41115891072
P-256,136.16992084060024,176423.30410905177
P-256,135.91214171146984,176278.7548176356
P-256,135.5629045959379,175775.76375869167
P-256,140.44512886800797,181891.83823801586
P-256,136.5572966912255,176911.47858901377
P-256,135.3842331828119,175337.2571345133
P-256,136.94187719656537,177364.06526883703
P-256,141.2348421008143,182983.90825920991
P-256,141.56347416009717,183293.10876093208
P-256,138.81162325223457,179753.02990411894
P-256,133.70907756366748,173157.06778668423
P-256,137.46609288698608,178196.76756397643
P-256,138.78837485347907,179899.2748146057
P-256,133.4319475041572,172789.3906512095
P-256,131.8445980140017,170900.01511468703
P-256,134.18518723532134,173779.11170904798
P-256,137.51497360489807,177970.81361498786
P-256,139.86542880704755,181266.2608956859
P-256,136.4921540324471,176774.4014481812
P-256,139.6570044822829,180949.8605438014
P-256,137.41730911149358,178096.85411988528
P-256,139.35950515653064,180489.56183209753
P-256,139.14090787420645,180231.09823655302
P-256,127.48870092964674,165108.25054008694
P-256,137.90308831803702,178754.82870880407
P-256,139.60591231730615,180881.25214553016
P-256,137.99224844369482,178879.013842085
P-256,140.71575071539613,182416.96645731616
P-256,135.3433876735431,175340.70319838045
P-256,130.64442559989104,169221.12470358162
P-256,128.50458172807103,166319.8654625421
P-256,137.27049278765782,177909.84075808298
P-256,137.9575498862628,178859.66173409947
P-256,139.25269542496906,180457.6089476709
P-256,138.3725713676469,179160.32739809182
P-256,139.28910805627174,180328.99837115547
P-256,135.55987990571182,175738.09201044205
P-256,140.38803007128715,181848.05062788632
P-256,139.68291964183115,181031.5017060944
P-256,134.4315021295041,174004.07154069873
P-256,137.43380109143078,178053.27377487833
P-256,140.10883365081256,181575.04430102388
P-256,139.35634515642138,180567.69648916053
P-256,139.3962971026543,180630.3182485458
P-256,138.43125063582508,179557.75626123277
P-256,137.04084870313454,177442.61745096356
P-256,139.72280850066778,181120.77460034197
P-256,137.0075686264501,177535.85604637078
