variant,verify,artifacts_size
P-256,10.58632219765041,13718.561793308365
P-256,10.225335050310457,13276.856854693031
P-256,10.29763008783193,13370.050768197236
P-256,10.25889191611448,13326.640673957943
P-256,10.131969407837088,13141.411805316913
P-256,10.710502331238233,13872.879058030854
P-256,10.535258067396756,13640.755213510958
P-256,10.595304036687002,13716.169371162123
P-256,10.194788161180577,13203.701534375125
P-256,10.124954828744956,13114.308915093252
P-256,10.647098463977974,13777.00918706453
P-256,10.74315182926217,13914.839930035847
P-256,10.658119476265028,13812.429921532212
P-256,10.840400650390569,14029.6907629541
P-256,10.432317328588603,13535.822139340986
P-256,10.156938836015888,13169.472983028554
P-256,10.919982309595762,14156.738672401607
P-256,10.550635750293665,13686.90095757872
P-256,10.34908300255931,13427.209581808038
P-256,10.124901954188136,13105.065851037754
P-256,10.454418608561674,13530.764451351255
P-256,10.32393240722623,13391.89243921631
P-256,10.23435686373475,13236.981168398173
P-256,10.234486023180263,13270.700096979339
P-256,10.136994859580891,13150.669411844085
P-256,10.215346124304764,13267.253292432482
P-256,10.297145684536627,13332.66755189038
P-256,10.511550017823097,13611.073223050073
P-256,10.176927292549035,13171.595398052938
P-256,10.2386575830093,13235.06239044102
P-256,10.30813994311254,13330.867958148594
P-256,10.471686912555063,13579.579032538539
P-256,10.335389670530281,13409.060189878204
P-256,10.116385882147084,13118.602189632038
P-256,10.488849427745292,13574.53884335626
P-256,10.297004580479545,13343.385884395913
P-256,10.592170446176032,13747.744813417734
P-256,10.415756282989303,13489.668084057832
P-256,10.363741202221618,13418.684418052004
P-256,10.200620386242482,13235.524532095009
P-256,10.289586265945148,13289.836179653676
P-256,10.57524680459616,13691.748433215691
P-256,10.225049592526801,13236.431924528837
P-256,10.407468913782536,13495.94697816722
P-256,10.475740522992268,13596.581422161866
P-256,10.289265608178349,13324.14849640778
P-256,10.455829533538811,13581.360889365009
P-256,10.482664485093315,13566.245129703031
P-256,10.293332583218977,13328.77349831899
P-256,10.395761834585276,13458.446137444766
P-256,10.056378155041621,13025.74506704991
P-256,10.069352935488673,13044.204343009997
P-256,9.982319952543417,12888.847613918857
P-256,10.53982425875196,13659.147382438037
P-256,10.440097280681035,13524.164309815216
P-256,10.78546755833742,13959.102988430632
P-256,10.345601731188642,13424.996887003783
P-256,10.673943136008454,13826.35023087454
P-256,10.344636823732763,13420.745540024249
P-256,10.731244571803146,13925.9706243562
P-256,10.4497446915458,13526.124151102158
P-256,10.414355936193298,13479.361741199573
P-256,10.33581235360233,13380.645695130424
P-256,10.342638646377232,13402.052226578544
P-256,10.656660548864552,13797.24188229509
P-256,10.584522776054035,13689.640898935584
P-256,10.452410204635706,13515.605498560202
P-256,10.42303280578131,13477.71856038087
P-256,10.438726382428124,13523.16052052928
P-256,9.92216372069273,12874.357351279064
P-256,10.710932486246795,13877.717343426939
P-256,10.063827652647449,13022.784802665608
P-256,10.74385549844374,13927.841301066079
P-256,10.616943237114667,13736.783354634246
P-256,10.599052609266753,13714.7265250864
P-256,10.437005423252238,13517.938787949248
P-256,10.205302700757924,13234.972127039444
P-256,9.990539158213855,12952.028445535569
P-256,10.251460961639944,13255.214516592909
P-256,10.148672219542645,13159.70201214316
P-256,9.958236929339872,12885.301236281397
P-256,10.55686844594032,13682.275191618577
P-256,10.68519394792817,13847.73728234231
P-256,9.982924895636273,12942.91983598558
P-256,10.651826151323776,13834.604921950313
P-256,10.33243602832727,13405.761988517866
P-256,10.650342416464378,13813.824492894311
P-256,10.664977493449367,13823.360116544192
P-256,10.689590888355113,13877.14844806903
P-256,10.508358924527831,13623.700900718446
P-256,10.659211701462917,13831.753159321133
P-256,10.089201189045054,13062.63380375287
P-256,10.305665368094001,13385.504428449587
P-256,9.982751997250555,12971.42200836593
P-256,10.572768201437732,13692.2441198323
P-256,10.462716631289663,13552.10946578035
P-256,10.395788854290094,13510.3518051033
P-256,10.358583591954762,13436.064667855791
P-256,10.2025059938194,13232.918531343912
P-256,10.493160036146064,13576.303302484454
P-256,10.133910022658663,13165.438783088293
P-256,10.30452875716771,13362.559409196916
P-256,10.648472153880343,13779.625032100486
P-256,10.641561323209181,13796.73426052898
P-256,10.681369258224438,13807.830139263175
P-256,10.171486478541794,13187.0756851326
P-256,10.170824768244751,13165.015819503667
P-256,10.412807083484717,13481.226612089358
P-256,9.96989964353512,12919.693422316897
P-256,10.280656107982676,13331.559272633396
P-256,10.47173988775119,13542.404710735203
P-256,10.192929778095111,13215.06522073535
P-256,10.534547770509572,13650.336193338411
P-256,10.57633667797261,13663.055066030802
P-256,10.296667078819135,13322.873512803004
P-256,10.31385468101825,13348.557697994227
P-256,10.333590151770368,13409.765546968267
P-256,10.389785869042964,13446.111175825621
P-256,10.518421577063961,13644.088542873666
P-256,10.240158486304752,13287.624483362248
P-256,10.555181818196644,13705.456439383204
P-256,10.258916645437228,13243.916458205053
P-256,10.420080606002902,13465.258548766233
P-256,10.302848347273537,13365.303039663371
P-256,10.642626622289919,13786.234100990307
P-256,10.548310075998009,13702.57566102203
P-256,10.363507479936466,13428.723718288367
P-256,10.392599251624546,13491.134872537543
P-256,10.659028998124617,13829.289530187774
P-256,10.345312288272178,13348.178553181475
P-256,10.66674265699449,13825.913109894056
P-256,10.224658051100185,13237.157008853486
P-256,10.781291623993345,13967.694453891065
P-256,10.23604215772374,13257.709463197507
P-256,10.527899229794176,13674.853018391237
P-256,10.346674498776002,13407.526834087485
P-256,10.449648058795836,13505.482711631468
P-256,10.52831152792488,13633.755350197333
P-256,10.463528950326634,13564.924271146405
P-256,10.184295460528205,13207.316651734576
P-256,10.689271389531722,13847.894446494452
P-256,10.314944517381724,13384.978182280445
P-256,10.616657676158285,13747.126880448854
P-256,10.214065240211966,13245.677457436492
P-256,10.852116122328603,14063.000378640956
P-256,10.489118619014537,13575.40091797914
P-256,10.570908223985066,13706.728376378524
P-256,10.456187764060232,13573.252015952792
P-256,10.150159288754145,13173.92089100473
P-256,10.600222372861118,13756.202473487669
P-256,9.994047233659392,12957.260283858219
P-256,10.261565725286347,13271.79642228666
P-256,10.189624882891481,13227.68141173572
P-256,10.182790547600897,13187.090750481068
P-256,10.89018876646389,14094.611734899048
P-256,10.53533724753698,13646.818026163774
P-256,9.902247373210393,12814.053425101678
P-256,10.15800794248938,13153.43271370481
P-256,10.42830440765047,13494.459147745736
P-256,10.373113874474962,13453.171855021506
P-256,10.22103213801091,13235.488055334803
P-256,10.6935684937019,13837.09077236802
P-256,10.656501142367512,13793.766113676451
P-256,10.292769660969252,13325.491325070048
P-256,10.422861784037906,13487.929961634552
P-256,10.503728787490056,13633.985317998891
P-256,10.353982872158618,13407.353692682453
P-256,10.633111801987528,13786.235537170724
P-256,10.3716837270649,13445.697245382355
P-256,10.560499248424499,13676.424790074374
P-256,10.368668942570096,13433.053065185148
P-256,10.178822240360091,13147.855691777
P-256,9.98193134049899,12911.944989449257
P-256,10.677739029866494,13825.498767436873
P-256,10.360479825115467,13426.583923238657
P-256,10.217043467015358,13198.776524140958
P-256,10.421518539028938,13507.6006261741
P-256,10.721820755296415,13910.017588395496
P-256,10.629327822244722,13748.121417675397
P-256,10.274463573085956,13307.532778550776
P-256,10.297383031479605,13341.306893225867
P-256,10.249958193697251,13265.288732735105
P-256,10.174263110394085,13220.89384911239
P-256,10.107381582669504,13100.23517882766
P-256,10.512976792173962,13611.970898020585
P-256,10.61723073523946,13776.680232194169
P-256,10.444852919334375,13540.909964099043
P-256,10.2273423018446,13261.075661030252
P-256,10.389633230877577,13428.850282130083
P-256,10.283724154997897,13305.561929064526
P-256,10.168169018318913,13181.66199116613
P-256,10.591361210771414,13703.015431059594
P-256,10.186766385865234,13198.10155531425
P-256,10.602033539884921,13716.293615401275
P-256,10.543583604667006,13639.10832319728
P-256,10.253728337038112,13291.92686645645
P-256,10.31331850012121,13361.60170388917
P-256,10.421821318412958,13483.265834127304
P-256,10.455262346083659,13572.501304394515
P-256,10.389854976503017,13466.816426650264
P-256,10.510580304879008,13617.723007209335
P-256,10.633295146056781,13775.466884272299
P-256,10.459352812688666,13544.957301640392
P-256,10.56648588371746,13714.906934768731
P-256,10.511471045620004,13639.112943725642
P-256,10.391669186578904,13464.357878586796
P-256,10.565665582948222,13694.537142733547
P-256,10.291846539806302,13333.669973590657
P-256,10.462645953595354,13575.325332801254
P-256,10.315314526473413,13336.105310821025
P-256,10.489616138541594,13603.673018945825
P-256,10.480262610786385,13551.169120792974
P-256,10.3394657188275,13412.358646325973
P-256,10.395535581159963,13516.195640890843
P-256,10.786522736344448,13968.541375098363
P-256,10.282066231708445,13333.337395838076
P-256,10.442504869709397,13511.651581242071
P-256,10.178996036721879,13184.541317980476
P-256,9.903979096851751,12868.430146183366
P-256,10.241698358537086,13263.157022867372
P-256,10.478739418992054,13605.066297010517
P-256,10.689886565964185,13833.89718920119
P-256,10.54525802517252,13640.19469830023
P-256,10.249031582694526,13299.301410736462
P-256,10.500488708341743,13578.035482412974
P-256,10.267428243059626,13279.914838820732
P-256,10.466246104686556,13545.866826973966
P-256,10.061390087239733,13031.333827416032
P-256,10.192494056991967,13237.814776064615
P-256,10.344848462251566,13396.720451784136
P-256,10.581614055075523,13733.163172311542
P-256,10.41943476196309,13491.268131937646
P-256,10.66052960283803,13813.686909393416
P-256,10.229646018603368,13238.441241862565
P-256,10.297407286321757,13368.184652231363
P-256,10.30784136317165,13336.829435263564
P-256,10.693734438656502,13820.38288488382
P-256,10.471650365621164,13578.101031282042
P-256,10.546329569214876,13648.714338759799
P-256,10.030861057063268,12948.078198324429
P-256,10.377239765466042,13459.881702935567
P-256,10.309551921361349,13367.829821872207
P-256,10.446798601682923,13540.551093943888
P-256,10.23804614940228,13288.465321577465
P-256,10.498602016850867,13613.727977109274
P-256,10.366738825708273,13384.826113204083
P-256,10.293160313297717,13379.07107851565
P-256,10.353397194547405,13388.887317220217
P-256,10.19080634900545,13214.323919040784
P-256,10.428998241362653,13505.326773904495
P-256,10.300567531033952,13343.047133078375
P-256,10.456854117264301,13540.076687890714
P-256,10.494118372573775,13571.058987134642
