variant,mean_verify,std_verify
Dilithium2,38.240905139732185,0.6843602961421749
Dilithium3,56.94837540342171,1.004290917259603
Dilithium5,90.39387177635092,1.5367406230682972
Falcon-1024,96.43106976292688,1.6820821991480142
Falcon-512,50.220994982348834,0.8659125233509708
Falcon-padded-1024,95.31222149728798,1.794433329089209
Falcon-padded-512,49.561260384310444,0.9206815998535294
MAYO-2,59.16309143031025,1.023144527064161
MAYO-3,299.41693039489445,5.25156900099618
MAYO-5,655.7262028650763,12.062888800429889
ML-DSA-44,91.34046485181214,1.6492190706140124
ML-DSA-65,146.60042935844336,2.522400982434108
ML-DSA-87,242.24106145984274,4.368379202144548
P-256,136.2845070354559,2.364773024826608
P-384,1273.946754119236,22.616032534831156
P-521,1531.0027238187142,26.58516344877657
SPHINCS+-SHA2-128f-simple,1507.3204914130126,25.350831501111923
SPHINCS+-SHA2-128s-simple,528.9002733140723,9.48436338965184
SPHINCS+-SHA2-192f-simple,2361.3836961809,42.40779597907051
SPHINCS+-SHA2-192s-simple,871.5925975132168,15.62599806468511
SPHINCS+-SHA2-256f-simple,2434.558507461623,43.58613193075314
SPHINCS+-SHA2-256s-simple,1260.3009877623472,22.54750571663768
SPHINCS+-SHAKE-128f-simple,2745.387982026663,45.506765399152805
SPHINCS+-SHAKE-128s-simple,954.4281164281917,16.82379713176911
SPHINCS+-SHAKE-192f-simple,4084.8345891138097,75.66954994654341
SPHINCS+-SHAKE-192s-simple,1396.1869026484508,24.109146197555198
SPHINCS+-SHAKE-256f-simple,4180.349924263107,73.45078805148303
SPHINCS+-SHAKE-256s-simple,2065.4038531300157,37.0846920500225
cross-rsdp-128-balanced,797.2513076822813,14.566378517181006
cross-rsdp-128-fast,450.15289816994994,9.134779914282351
cross-rsdp-128-small,3036.452071298211,56.31020805560599
cross-rsdp-192-balanced,1732.6421907546498,33.81179992076496
cross-rsdp-192-fast,1047.681671669957,16.856780770494574
cross-rsdp-192-small,3987.9731485724164,67.46778628472659
cross-rsdp-256-balanced,2947.9558795410044,53.5516133616914
cross-rsdp-256-fast,1997.0149951925298,35.21951038334538
cross-rsdp-256-small,5302.872281707253,101.46397916673183
cross-rsdpg-128-balanced,582.2240582761478,10.293621793630306
cross-rsdpg-128-fast,324.50052150209086,5.955239630369783
cross-rsdpg-128-small,2048.0466959493933,34.993516056034714
cross-rsdpg-192-balanced,817.1568416680125,14.007519152295883
cross-rsdpg-192-fast,647.3387417740421,11.926663077752144
cross-rsdpg-192-small,3090.306105004373,56.559245169994576
cross-rsdpg-256-balanced,1409.3277041233337,24.23095510899586
cross-rsdpg-256-fast,1154.7251783390352,19.828672206880693
cross-rsdpg-256-small,3897.564531409006,72.97421827542249
