variant,mean_verify,std_verify
Dilithium2,2.9024353599192834,0.06428849223294515
Dilithium3,4.321330630684985,0.09287724703856731
Dilithium5,6.8603474183497015,0.1543786412291926
Falcon-1024,7.319358920636981,0.1698202001161208
Falcon-512,3.811633604138409,0.08633450583022273
Falcon-padded-1024,7.243545941652314,0.16025079859949046
Falcon-padded-512,3.7618042976355026,0.0862970500400878
MAYO-2,4.491859020018094,0.10023149325529533
MAYO-3,22.722749509318938,0.5212344783250077
MAYO-5,49.79206529791965,1.1234062988215558
ML-DSA-44,6.944832139257897,0.1577667535743302
ML-DSA-65,11.137893570461978,0.24648580677964996
ML-DSA-87,18.418040171787798,0.4154240465868415
P-256,10.349094198013294,0.23844288087660748
P-384,96.66280104276268,2.181248257306301
P-521,116.07631464530175,2.6016728967512637
SPHINCS+-SHA2-128f-simple,114.43944739338552,2.573026478966936
SPHINCS+-SHA2-128s-simple,40.172976656552265,0.9030144305884954
SPHINCS+-SHA2-192f-simple,179.4632986060822,4.021990704540182
SPHINCS+-SHA2-192s-simple,66.16627964891288,1.5228498749733363
SPHINCS+-SHA2-256f-simple,184.6903732237317,4.10129639472727
SPHINCS+-SHA2-256s-simple,95.5924721104165,2.233009377110636
SPHINCS+-SHAKE-128f-simple,208.27485013105326,4.89155642660317
SPHINCS+-SHAKE-128s-simple,72.6221337475135,1.653174707952894
SPHINCS+-SHAKE-192f-simple,310.2854578614397,6.84578524459567
SPHINCS+-SHAKE-192s-simple,105.89637193422479,2.449117997164883
SPHINCS+-SHAKE-256f-simple,317.4643612599979,7.2002798307502145
SPHINCS+-SHAKE-256s-simple,156.91013292688993,3.5691982466924297
cross-rsdp-128-balanced,60.54092845600147,1.372193454758141
cross-rsdp-128-fast,34.185602544374134,0.7595959777066145
cross-rsdp-128-small,230.98855088635517,4.949916044757188
cross-rsdp-192-balanced,131.62091029366664,2.9952387079418203
cross-rsdp-192-fast,79.5322775131845,1.7342344128797094
cross-rsdp-192-small,302.7863029638831,7.025156842982488
cross-rsdp-256-balanced,224.05101937531597,4.865561257766954
cross-rsdp-256-fast,151.6858361389324,3.2923989902526283
cross-rsdp-256-small,403.1347697630994,9.060268280053418
cross-rsdpg-128-balanced,44.27829998061372,0.9875043369448692
cross-rsdpg-128-fast,24.678650817183716,0.5414970578142609
cross-rsdpg-128-small,155.3068453700273,3.617224207795229
cross-rsdpg-192-balanced,62.0173229949964,1.4034491931723745
cross-rsdpg-192-fast,49.22223329685045,1.075495711589617
cross-rsdpg-192-small,234.7216424786655,5.220950582057129
cross-rsdpg-256-balanced,107.04004595045403,2.337544890743971
cross-rsdpg-256-fast,87.56902527691292,2.080850847259544
cross-rsdpg-256-small,295.9017211321842,7.067886847013445
