variant,verify
P-256,10.443988417763375
P-256,10.650434324298667
P-256,10.188080376601384
P-256,10.30285972680955
P-256,10.484428445736498
P-256,10.52763777416721
P-256,10.66801143930778
P-256,10.310162918048354
P-256,10.43677759417542
P-256,10.62383747545697
P-256,10.543589867203782
P-256,10.605743174590605
P-256,10.419537268695189
P-256,10.011686971446704
P-256,10.567431984185477
P-256,10.520115244306231
P-256,10.309774656281808
P-256,9.799518487609996
P-256,10.181637133994926
P-256,10.350033035535821
P-256,10.140171607766675
P-256,10.367420499489477
P-256,10.234547227014051
P-256,10.50051492514273
P-256,10.069312815559977
P-256,9.933978338291016
P-256,10.657714477272654
P-256,10.644334301168263
P-256,10.776759019508951
P-256,10.710117073995763
P-256,10.276652409296156
P-256,10.319059434807023
P-256,10.309846369491183
P-256,10.38080298969973
P-256,10.498832496835831
P-256,10.485117669445208
P-256,10.727600661843567
P-256,10.56331276805821
P-256,10.364075679420601
P-256,10.654987704893202
P-256,10.146695175843135
P-256,10.10366696729333
P-256,10.389507256345658
P-256,10.41092709513956
P-256,10.223822707444777
P-256,10.487640161986448
P-256,10.12132547958294
P-256,10.443877959282483
P-256,10.371732118013714
P-256,10.330312221303604
P-256,10.735632574825942
P-256,10.150080001996745
P-256,10.139411451169622
P-256,10.573929683894129
P-256,10.514809957111838
P-256,10.658411004982876
P-256,10.115726163745583
P-256,10.242805855840997
P-256,10.350572068659488
P-256,10.153800067540814
P-256,9.885345240141891
P-256,10.185148131588551
P-256,10.316573495692408
P-256,10.49870208971
P-256,10.737242818556512
P-256,10.712804579325374
P-256,10.318751210240933
P-256,10.27414223380813
P-256,10.364591467549308
P-256,10.397688874112589
P-256,10.19412763070804
P-256,10.09636676707572
P-256,10.55146234036911
P-256,10.437144476305193
P-256,10.454618665848049
P-256,10.555478618703804
P-256,10.156310162585179
P-256,10.367397355011184
P-256,10.454638224796717
P-256,10.293649831790512
P-256,10.531416717967284
P-256,10.271302316205167
P-256,9.904353055336276
P-256,9.645956618287565
P-256,10.303554683068764
P-256,9.986427669207409
P-256,10.257709265445188
P-256,10.391277584333155
P-256,10.222258728190504
P-256,10.307178113719942
P-256,9.686174270574844
P-256,10.49455392572638
P-256,10.244764398100262
P-256,10.302260067844944
P-256,10.246207829429254
P-256,10.357878292154897
P-256,10.40775210420797
P-256,10.271010517918175
P-256,10.576131522333025
P-256,10.28267827786074
P-256,10.59314288096387
P-256,10.600606325422582
P-256,9.570075274435238
P-256,10.201472423001052
P-256,10.554300474630814
P-256,10.538370605226909
P-256,10.518926446582764
P-256,10.332371339821446
P-256,10.291861384115215
P-256,10.442673941815777
P-256,10.755257184157164
P-256,10.286316446995754
P-256,9.98128159970212
P-256,10.162359253119854
P-256,10.463687509273754
P-256,10.60433031463846
P-256,10.342978681914408
P-256,10.210770983507135
P-256,10.590419083473867
P-256,10.644397976754025
P-256,10.081550834057438
P-256,10.582800014200588
P-256,9.845869772766122
P-256,10.107561293683533
P-256,10.513829278973276
P-256,10.370822269842392
P-256,10.343286835736823
P-256,10.170135151128676
P-256,10.192033187650418
P-256,10.296860037346555
P-256,9.721337328129918
P-256,10.582881200797786
P-256,10.453059165392455
P-256,10.425370269489058
P-256,10.282427297600822
P-256,10.514922148381991
P-256,10.319917674685932
P-256,10.53031657697765
P-256,10.66604983851257
P-256,10.455804297734073
P-256,10.40977199475209
P-256,10.46783371853866
P-256,10.16854827200759
P-256,10.563092887123991
P-256,10.619610532308512
P-256,10.763977289719866
P-256,10.341780393285989
P-256,10.673037913679261
P-256,10.67917100657409
P-256,10.267125984317202
P-256,10.707717975099794
P-256,10.604713324295716
P-256,10.383872180093626
P-256,10.320084841002181
P-256,10.303251672047754
P-256,9.890197321820189
P-256,10.178747715784128
P-256,10.355141297586979
P-256,10.218818885279155
P-256,10.131439255691971
P-256,10.762074401566018
P-256,10.004667913627612
P-256,10.622788962325007
P-256,10.227679534889935
P-256,10.331363820358288
P-256,10.2948426142227
P-256,10.27751291189405
P-256,10.541858693142329
P-256,10.456037330040697
P-256,10.260166319091104
P-256,10.228691745532721
P-256,9.711366173796131
P-256,10.31717227426197
P-256,10.450655068186489
P-256,10.242128762503098
P-256,10.452594380993446
P-256,10.071470598290109
P-256,10.322282767264262
P-256,10.462795605513456
P-256,10.309831788543804
P-256,10.174628508525979
P-256,10.066377323940268
P-256,10.753922253402889
P-256,10.219050111851374
P-256,10.005405821828004
P-256,10.03406499820741
P-256,10.05526201220807
P-256,9.81590213097539
P-256,10.33156433484592
P-256,10.11117620136636
P-256,10.29851032232951
P-256,10.41154780733535
P-256,10.247998253727417
P-256,10.371440568775675
P-256,10.60100248735001
P-256,10.635917985587348
P-256,10.385139379034545
P-256,10.44522533579622
P-256,10.489078310214763
P-256,10.342960183122429
P-256,10.595492846470417
P-256,10.654626632167073
P-256,10.518457969352593
P-256,10.358379379992334
P-256,10.41311645998973
P-256,10.63483971915116
P-256,10.557135382466818
P-256,10.39355582332453
P-256,10.361573318555552
P-256,10.331921746655665
P-256,10.558043848036212
P-256,10.380364649853721
P-256,10.168389680051206
P-256,10.656450525270321
P-256,10.202574701820438
P-256,10.341232468955125
P-256,9.76625344033231
P-256,10.122876883594586
P-256,10.354691207825228
P-256,10.50786587872593
P-256,10.47711072978341
P-256,10.427009337749375
P-256,10.296835117223186
P-256,10.368944433078983
P-256,10.6333741443005
P-256,10.550082115265011
P-256,10.72587371773798
P-256,10.124365228187832
P-256,9.792502830171358
P-256,10.063707134567338
P-256,10.572651743544876
P-256,10.630899207192218
P-256,10.637362795148812
P-256,10.185390018694982
P-256,10.181357756133105
P-256,10.253431398413337
P-256,10.519300525503052
P-256,10.324563530530837
P-256,10.197063697482175
P-256,10.783946269483161
P-256,10.307791037250595
P-256,10.220873787849744
P-256,10.456162574964472
P-256,10.467079731203263
P-256,10.276944713641196
P-256,10.070017134158434
P-256,10.447479421052023
P-256,10.45560654504852
P-256,10.341252037216975
P-256,10.64861092376037
P-256,10.235084881585943
P-256,10.23988929817559
P-256,10.521684646218814
P-256,10.536860185141233
P-256,9.714492454056082
P-256,10.726932877134645
P-256,10.253742092843478
P-256,10.3589166377334
P-256,10.420952978215626
P-256,10.357794824217255
P-256,10.13768929257187
P-256,10.769266734016433
P-256,10.278953267404907
P-256,10.186594732615895
P-256,10.416174861220687
P-256,10.550839685842352
P-256,10.7054782380268
P-256,10.643908198640638
P-256,10.326738108946381
P-256,10.123441168140797
P-256,10.214679766503272
P-256,9.956911338043238
P-256,10.27850201295833
P-256,10.307998730640632
P-256,10.176736689600082
P-256,10.337367593151765
P-256,10.255556562795366
P-256,10.723945973479571
P-256,10.33743310723748
P-256,10.51267928804354
P-256,10.146407203638367
P-256,10.306515322305486
P-256,10.519103918728375
P-256,10.236024509215094
P-256,10.47039622551808
P-256,10.046112871638506
P-256,10.856214522238291
P-256,10.339375882850673
P-256,10.098034823074357
P-256,10.710182546495489
P-256,10.24390785096889
P-256,10.265961079802077
P-256,10.400517649854908
P-256,10.326275956510475
P-256,10.41962074425189
P-256,10.498586113923
P-256,10.342589394983415
P-256,10.047722144164416
P-256,10.302020718693953
P-256,10.238128856472175
P-256,10.677987414815187
P-256,10.584066768862973
P-256,10.132426908517322
P-256,10.679665781335498
P-256,10.584215245331233
P-256,10.221593900915853
P-256,10.126761406778526
P-256,10.390875402838006
P-256,10.295090184617957
P-256,10.015364564516402
P-256,10.285168396900655
P-256,10.594468075956767
P-256,10.636813426471775
P-256,10.29527975086296
P-256,10.518908489659953
P-256,9.926207058681884
P-256,9.766416733307286
P-256,10.414046753155818
P-256,10.902736835211451
P-256,10.127142193776857
P-256,10.378693430711778
P-256,9.999373437891615
P-256,10.134357027360334
P-256,10.121538647362222
P-256,10.00082352630178
P-256,10.42187910044059
P-256,10.627117589516466
P-256,10.347264596725369
P-256,10.565464239478182
P-256,10.221355494305117
P-256,10.48371676498106
P-256,10.620683866142176
P-256,10.284648754626174
P-256,10.372663067900765
P-256,10.488657008047323
P-256,10.363914091971077
P-256,10.39586524083486
P-256,10.771468745865723
P-256,9.735344777468502
P-256,10.307087821095315
P-256,10.369615427980687
P-256,10.727005192582089
P-256,10.070824361370056
